episode,reward,loss
96,474.99999848699997,430101.84375
97,388.9999990306667,105155.3515625
98,359.49999905475,120816.1328125
99,609.8333307939722,727495.0625
100,315.99999908333336,149098.421875
101,676.6666640861112,285539.90625
102,997.9999960666667,1873062.25
103,359.99999896249994,139597.40625
104,563.6666644657778,262083.921875
105,354.49999945574996,80359.65625
106,610.3333315857222,340801.0
107,394.1666654635278,107468.3671875
108,937.3333289930556,1357876.5
109,192.6666661257778,24430.939453125
110,178.999999928,18742.359375
111,405.1666652963611,195517.0625
112,268.6666658527778,50381.453125
113,211.49999959624998,37348.40625
114,747.4999971354168,927526.375
115,612.9999979158333,587012.6875
116,247.8333326714722,39505.3046875
117,988.999995975,1410768.25
118,803.49999680675,350894.0625
119,473.99999900000006,265012.34375
120,1097.9999955605,1503367.125
121,1127.8333284724724,2257243.75
122,455.3333317597222,167673.90625
123,393.9999985976667,123319.09375
124,692.1666637548611,263585.5
125,495.99999891900006,194041.375
126,287.999999496,46202.91796875
127,327.8333325451389,55190.8203125
128,838.6666633214444,1071169.75
129,284.49999927075004,63433.5078125
130,840.8333300243056,933896.5625
131,803.9999971666668,381421.8125
132,478.49999895608335,157578.484375
133,195.9999994,16757.31640625
134,375.999998999,98798.2421875
135,622.9999976291667,284343.5
136,270.999999292,46918.73046875
137,239.6666663737778,23652.3671875
138,344.99999903749995,87043.3359375
139,461.3333321207222,190878.25
140,531.99999815,240146.015625
141,464.33333205222226,184364.25
142,444.49999833125,172943.40625
143,157.49999970624998,24194.97265625
144,222.999999576,19104.298828125
145,645.3333309677221,392848.125
146,221.6666659671111,12978.662109375
147,611.9999973036666,130706.2578125
148,409.8333325409722,96073.3046875
149,392.49999876425,188583.5625
150,361.49999915474996,50056.08203125
151,1438.9999930125,2057757.5
152,827.999996925,632050.5
153,445.3333319182222,167247.171875
154,589.6666648217778,429532.5
155,713.49999692125,739510.375
156,403.49999914041666,141663.859375
157,440.1666653645278,68148.15625
158,477.8333317743056,223551.890625
159,231.99999950400002,27272.7421875
160,563.9999982910001,430711.96875
161,407.1666653590278,115664.28125
162,663.49999819375,388476.625
163,296.49999919774996,28258.01171875
164,709.9999980919999,403394.1875
165,759.6666639694444,321973.0
166,765.6666637021111,316770.5625
167,495.6666653816111,150201.21875
168,339.3333327822222,41167.1875
169,689.8333304534723,182793.5625
170,472.99999824500003,71684.5859375
171,530.49999845925,163403.15625
172,704.4999968979166,794883.125
173,302.999999424,27547.77734375
174,304.3333326013889,44409.8359375
175,1042.99999515,955527.75
176,597.9999978664999,280902.1875
177,254.49999946225,26845.1171875
178,639.99999805,384186.09375
179,647.4999977522501,327762.375
180,454.3333317173889,98710.625
181,968.999995725,1284148.625
182,636.999997576,407315.84375
183,269.3333326638889,28197.798828125
184,742.9999977,687748.1875
185,304.66666626711117,23928.93359375
186,412.6666655924445,86116.1875
187,564.3333314955555,280203.5625
188,376.999999249,39403.8203125
189,515.6666649957778,88295.0859375
190,673.9999977666666,454922.0
191,449.3333321898889,99737.0390625
192,423.49999853541675,64620.3203125
193,474.1666651003611,99761.3203125
194,474.9999985773333,173292.703125
195,399.3333323910556,85181.03125
196,509.99999852766666,169538.390625
197,332.3333323892222,30680.79296875
198,444.1666655756944,112812.859375
199,581.9999983625,218938.75
200,602.3333311862223,182285.046875
201,697.4999969302501,272714.03125
202,617.99999717,357598.0
203,283.49999937725,33931.82421875
204,265.49999938175,36772.8828125
205,752.1666641340278,234179.03125
206,695.9999972795001,407811.75
207,272.99999946133335,55560.86328125
208,612.9999977040001,309751.03125
209,938.9999962625001,534234.1875
210,395.99999879149993,78706.65625
211,412.49999852375004,109460.4375
212,686.3333302705556,487654.96875
213,664.49999756975,453574.25
214,577.3333322060556,173778.8125
215,558.8333315618056,162197.578125
216,323.3333325888889,31017.75
217,271.49999921874996,20917.728515625
218,281.99999973133333,15276.541015625
219,625.8333313106389,230033.71875
220,766.9999965876666,509597.71875
221,188.9999997445,78460.765625
222,524.9999984736667,197724.515625
223,395.6666654279444,68221.828125
224,413.999999,64146.609375
225,645.166664420861,377969.625
226,685.1666641941945,452932.96875
227,374.66666595027783,25559.984375
228,573.4999975277501,174745.515625
229,471.83333176597216,95901.078125
230,340.49999922525,39213.6484375
231,771.6666638444444,370347.34375
232,742.8333300659723,422942.6875
233,707.3333308180555,455540.0625
234,553.9999982100001,150738.875
235,224.9999993975,49318.0234375
236,317.83333264097223,49830.6640625
237,336.3333319042223,63747.2734375
238,537.999998549,120573.578125
239,666.6666645111112,293672.28125
240,697.333330524889,517237.53125
241,742.8333303868055,210923.8125
242,485.999998043,104954.7421875
243,634.1666644865277,170756.625
244,358.6666658444444,33897.625
245,730.6666639736111,699312.125
246,657.3333311035556,302629.4375
247,246.9999994,26859.4609375
248,575.6666644289445,177639.71875
249,412.3333323555555,54996.6171875
250,723.9999969745,193972.1875
251,836.9999965356666,757549.5
252,283.49999953075,31830.2578125
253,770.9999970621667,523240.28125
254,552.4999979312499,79005.59375
255,324.33333268122226,36338.765625
256,926.49999645625,1011328.25
257,507.999998225,154209.53125
258,295.49999953225,19847.806640625
259,1189.666661611111,1239603.125
260,350.66666562811105,37180.4609375
261,488.33333200588885,113037.6875
262,580.9999983130001,165678.578125
263,712.1666640131945,209275.953125
264,246.999999234,68744.1875
265,314.49999906825,36930.5625
266,597.4999976979166,133221.9375
267,338.33333258088885,71423.65625
268,421.99999876566665,51204.26953125
269,1270.666661740111,1563094.5
270,1268.9999940124999,1005196.8125
271,528.6666650311112,96794.4375
272,961.6666627777778,933702.625
273,434.99999809400003,94349.203125
274,321.49999906924995,32002.927734375
275,378.9999994986666,68123.2109375
276,638.3333310142224,208813.84375
277,401.8333324866389,39254.125
278,440.8333318951389,85258.5
279,781.333330451389,456344.6875
280,737.4999973542499,161994.0
281,561.6666644749445,76958.78125
282,681.3333311638889,229416.25
283,432.3333317602222,65311.8203125
284,881.9999958570002,355895.0
285,776.6666631527778,771592.75
286,370.33333258755556,71273.8125
287,242.999999199,115814.84375
288,518.6666652507778,181316.0
289,732.9999976661668,421807.4375
290,320.3333326128889,46886.0078125
291,294.999999629,52426.98046875
292,731.999996857,132593.046875
293,255.99999916900003,45827.77734375
294,1299.3333278662221,901614.9375
295,1176.49999461875,1318895.875
296,1202.9999948749999,944958.125
297,707.9999973166666,119140.5
298,300.999999002,85560.8046875
299,363.83333244163885,52557.6640625
300,276.999999356,74213.7109375
301,650.4999975312501,168682.671875
302,530.9999984825001,111024.8125
303,947.9999957291666,318953.5
304,620.4999984270834,164124.78125
305,467.49999845258327,91618.5234375
306,568.6666648639443,166886.59375
307,511.99999898666664,111336.0
308,651.6666639449444,125094.765625
309,649.999997208,233622.671875
310,318.8333322618056,40104.171875
311,537.6666643969445,109430.8359375
312,415.1666658555278,66388.9453125
313,361.49999910875,81027.3359375
314,363.9999986966667,79806.4296875
315,296.8333323784723,61774.90234375
316,764.1666637043611,664608.9375
317,340.999998977,46656.2109375
318,859.49999643025,428781.9375
319,618.9999984833333,154495.1875
320,350.9999991295,32609.57421875
321,435.33333219872225,43158.4453125
322,1195.999994586,986819.375
323,496.66666550711113,187355.953125
324,706.1666638125278,443235.1875
325,1075.333328429222,1355161.125
326,480.999998624,95632.859375
327,525.4999981604167,122394.6953125
328,385.1666656215278,28866.71484375
329,1037.9999954270002,628019.125
330,696.6666642111111,168364.90625
331,504.3333317077222,143726.109375
332,443.66666509844447,62446.59765625
333,354.1666659256945,35190.94921875
334,519.9999982735,86780.3984375
335,715.9999969965,137097.6875
336,423.8333321284722,47912.53125
337,737.999997116,129516.2265625
338,428.999998976,33481.87890625
339,386.6666656577778,26431.818359375
340,283.6666658737778,118392.4921875
341,757.3333300605556,282461.5625
342,629.9999973125,268447.8125
343,300.6666661444445,39992.265625
344,809.49999686875,267057.375
345,360.9999996,37971.45703125
346,357.8333324561389,59653.8203125
347,864.999996511,306956.21875
348,355.49999907458334,45725.04296875
349,424.49999910875,95390.9453125
350,641.9999976949999,114154.609375
351,291.9999992625,123755.4765625
352,739.3333305907223,296683.40625
353,696.9999973710001,406561.96875
354,270.66666603644444,106113.8984375
355,641.999997575,136062.90625
356,854.999996325,492131.3125
357,355.49999909375,85111.671875
358,412.4999987820833,74557.2578125
359,1244.999994434,1235936.125
360,652.8333313529722,155397.40625
361,491.6666650027778,137756.40625
362,524.4999987354166,117952.25
363,243.9999995495,65603.1015625
364,487.8333319209723,73736.2734375
365,465.99999869,104716.21875
366,588.9999974250001,182834.765625
367,447.999998378,73963.5
368,598.3333313322222,97402.875
369,462.999998659,94948.3671875
370,294.3333325472222,160705.5
371,561.8333320868055,102432.53125
372,731.49999788125,325086.5
373,835.3333299453889,499046.0625
374,361.9999990565,22143.005859375
375,588.3333311008889,230916.421875
376,861.49999673725,207781.6875
377,612.9999975210001,142306.375
378,842.49999704375,562915.625
379,504.49999862708336,42052.375
380,256.8333325784722,83113.640625
381,331.6666659764445,64447.53125
382,499.99999827150003,190105.828125
383,810.49999644375,570888.4375
384,264.99999961466665,75250.984375
385,645.9999973500001,250129.375
386,283.9999990453333,44726.4296875
387,471.49999869525,53899.109375
388,717.49999719375,150130.4375
389,436.999998675,91286.703125
390,693.3333303762222,356351.84375
391,676.49999756425,321180.75
392,521.6666651204445,165773.5
393,543.999998163,134118.5
394,664.6666638431111,107715.984375
395,622.9999979138333,289751.53125
396,325.49999939075,107318.1171875
397,355.49999876308334,34754.1640625
398,326.99999922,47920.82421875
399,458.99999850250003,66392.9375
400,649.3333302263889,336713.9375
401,147.99999966133333,188646.234375
402,499.99999867500003,116623.2265625
403,254.99999943900002,74885.421875
404,390.9999992145,48727.16796875
405,650.4999975819167,278584.625
406,350.9999992406666,18377.828125
407,460.9999987240001,53762.7265625
408,531.9999987250001,74389.34375
409,564.4999979717501,127782.796875
410,304.9999989935,22229.595703125
411,419.66666558344446,63728.07421875
412,372.33333239322224,71070.4765625
413,314.6666659652778,63066.1953125
414,729.3333303513889,468201.625
415,1069.49999521225,1570337.75
416,905.1666629291944,721572.75
417,251.33333307288888,66026.4765625
418,601.999997477,125413.375
419,470.99999803500003,176764.703125
420,493.83333163263893,154048.25
421,865.9999965200001,747912.5
422,742.333330538889,225492.96875
423,612.1666640610277,159145.765625
424,370.49999910041663,77111.2578125
425,551.4999979770834,119393.3515625
426,1158.999994685,2037858.25
427,784.9999966580001,250271.375
428,789.9999967790001,190105.78125
429,281.49999941875,91312.3046875
430,359.9999989375,107163.296875
431,696.9999973976667,139671.03125
432,738.9999969250001,321702.3125
433,676.49999686875,243112.9375
434,467.16666515902784,63820.2421875
435,148.99999981599998,118611.484375
436,534.999998215,75252.3203125
437,375.33333256805554,98054.25
438,703.9999970725,130410.734375
439,861.6666639194445,300095.625
440,692.9999972410001,215035.5
441,547.49999800875,66275.09375
442,274.3333325310556,68518.171875
443,444.49999844724994,35617.1015625
444,387.999999024,60243.50390625
445,511.6666655861111,114142.875
446,466.6666651549444,63229.2734375
447,375.49999910625,92585.53125
448,332.99999947000003,74877.9921875
449,539.9999988750001,89386.1875
450,770.9999968850001,343174.53125
451,559.9999983586667,118777.1953125
452,467.999998553,53593.19140625
453,514.49999817825,47366.30859375
454,580.1666647531945,101279.125
455,896.1666629090278,303848.375
456,597.6666641924445,225924.71875
457,805.99999685,591767.625
458,571.49999791475,127341.234375
459,662.4999977895834,134772.4375
460,437.6666652561111,67433.046875
461,745.6666636944444,398584.53125
462,1061.3333286222223,726766.3125
463,431.1666656365278,66772.671875
464,737.6666636569445,121676.0859375
465,433.49999910625,93979.765625
466,593.3333314752222,199960.375
467,408.999999237,68378.6171875
468,313.999999249,88081.953125
469,354.99999908200004,70919.640625
470,1045.999994898,660267.1875
471,614.4999976062501,97468.578125
472,515.333331213889,95307.9375
473,1056.666662222111,960804.3125
474,519.6666646117778,144127.5625
475,491.99999878750003,92559.359375
476,835.6666634569444,369295.6875
477,458.999998699,81182.234375
478,435.49999906774997,139180.125
479,486.3333319262222,76165.109375
480,580.8333318951388,149292.65625
481,818.9999967958332,326236.71875
482,489.999998091,107029.2734375
483,916.9999960666668,272660.21875
484,1608.3333259892224,2955771.0
485,459.8333321576389,65699.734375
486,241.99999944849998,110544.734375
487,260.999999265,83814.109375
488,158.6666664301111,124815.65625
489,505.8333315443055,60522.6796875
490,1026.6666628194446,873759.25
491,1082.49999523125,1161620.25
492,423.66666573611104,66319.9765625
493,758.999997775,268471.6875
494,712.9999976833334,245514.9375
495,537.999998501,71695.421875
496,332.49999929324997,82390.5078125
497,425.66666521527776,37133.1015625
498,533.999997766,120878.8984375
499,439.999999293,98693.59375
500,961.9999958666667,518383.8125
501,355.49999943975,63755.1796875
502,664.9999973875001,303817.1875
503,315.49999951225004,67524.9921875
504,333.999999328,57160.39453125
505,539.9999983625,167355.78125
506,547.3333316222222,64168.875
507,370.999999286,87925.6796875
508,256.99999924266666,72469.8515625
509,536.6666649957778,69880.3515625
510,718.6666639667778,426560.90625
511,511.3333318728889,93028.8828125
512,477.33333231588887,58167.21875
513,480.33333181122225,71297.8203125
514,463.3333320785556,47585.3984375
515,530.8333317034721,89295.4609375
516,629.4999972782499,277945.9375
517,660.9999970250001,167757.015625
518,708.6666637861113,199655.96875
519,311.99999920150003,52514.49609375
520,421.99999927500005,58462.01953125
521,500.99999800200004,76144.9375
522,490.4999987105834,77889.125
523,397.16666519036113,56014.28515625
524,712.8333302951388,160776.03125
525,327.49999943525006,37426.890625
526,529.9999983929999,151965.90625
527,481.999998157,85697.9921875
528,489.3333317322222,75125.3984375
529,464.66666505511114,72807.7890625
530,475.9999982375,189303.765625
531,597.49999795625,177588.5
532,794.1666638453612,359816.28125
533,705.9999969180001,287682.625
534,314.999999189,62524.9140625
535,478.16666513819445,89533.390625
536,558.999997355,192933.28125
537,389.3333323335556,89206.4921875
538,517.4999979972499,142567.625
539,375.9999991855,47199.66015625
540,315.3333326382222,97919.1484375
541,342.49999967775,56078.69140625
542,441.49999912708336,54685.15625
543,710.9999971583333,146546.46875
544,202.33333285955553,123899.7421875
545,690.999997405,201992.03125
546,336.99999920000005,34867.140625
547,237.99999928933335,63595.51953125
548,221.8333327266389,111455.6796875
549,299.9999990426667,98245.4375
550,680.99999695,142821.828125
551,451.4999990844167,113234.328125
552,696.4999976175834,219401.8125
553,300.49999901225,56912.12109375
554,660.49999791575,123833.75
555,248.49999934275002,80700.6484375
556,652.1666641040277,358507.625
557,400.16666608819446,85625.8125
558,744.3333310488888,278817.90625
559,467.3333323062222,76798.515625
560,379.49999898075004,39251.30078125
561,357.4999988775834,26383.90234375
562,598.9999982255,153310.984375
563,414.6666659351111,61269.35546875
564,580.1666648200278,118233.0703125
565,525.999998589,112510.921875
566,452.49999888958337,31982.51953125
567,446.49999859125,60084.97265625
568,687.49999742925,111226.28125
569,648.1666642780278,279508.625
570,653.49999743125,185184.359375
571,344.999999477,43274.66796875
572,235.999999363,120986.046875
573,357.99999905566665,51915.71484375
574,649.3333311263889,129833.4375
575,414.49999888125,61204.953125
576,412.9999990395,64984.85546875
577,346.3333322095556,51414.9140625
578,386.999999269,29358.55078125
579,385.16666529652775,54684.1953125
580,570.1666654006945,70264.859375
581,523.9999979244999,103655.6640625
582,737.9999974916667,281362.125
583,665.999997675,151777.296875
584,393.83333200397226,76824.2265625
585,369.99999886300003,72063.109375
586,430.16666534652774,65793.6328125
587,291.6666658819445,59841.00390625
588,330.49999893575,69691.1640625
589,595.8333312243055,121005.984375
590,635.999997625,116626.71875
591,393.99999887499996,52912.32421875
592,339.999999652,57775.22265625
593,320.49999936775,44581.41796875
594,444.49999826925,53086.71875
595,264.99999943533334,107241.3359375
596,575.1666645840278,164292.90625
597,1404.3333269055556,2220187.75
598,683.1666638923612,163526.375
599,480.49999829575006,137265.546875
600,436.3333324122222,61022.46875
601,333.33333252222224,86593.9375
602,334.999999159,29877.64453125
603,412.6666657351111,110941.9765625
604,231.99999934933334,105014.21875
605,305.999999228,66475.3359375
606,499.3333315672222,128249.046875
607,738.3333304602222,421043.78125
608,657.3333314235556,284502.0625
609,437.8333320946389,97347.953125
610,713.6666639194444,199563.875
611,391.33333238505554,61788.01953125
612,406.99999901949997,83538.8984375
613,463.4999989260833,99743.9765625
614,798.3333298082223,332370.09375
615,321.49999875725,121729.96875
616,239.99999944,111604.4921875
617,343.49999911674996,32723.33203125
618,235.49999945825002,152002.1875
619,1336.1666606278613,1905926.0
620,388.8333324783056,59200.4609375
621,291.4999992835833,20774.69140625
622,1235.9999942125,1174556.25
623,551.999997658,125673.4921875
624,577.999998029,193911.078125
625,255.99999938266666,45402.06640625
626,240.6666661301111,77709.3828125
627,371.1666653233611,61967.046875
628,469.99999879399996,62634.0234375
629,679.1666641855278,271408.8125
630,680.3333310222222,241992.203125
631,388.1666655883612,57081.7890625
632,334.1666657965278,57071.14453125
633,446.6666649541111,130552.453125
634,451.3333318348889,80362.0
635,681.9999976791667,153418.09375
636,793.4999966479168,830677.0
637,398.49999895925,26971.25
638,229.49999931874999,84235.3046875
639,461.66666482361114,142670.046875
640,345.66666553611117,28235.158203125
641,373.99999927500005,60214.296875
642,565.9999980268333,88494.359375
643,335.49999843175,52821.72265625
644,616.6666644444445,206792.1875
645,719.9999974255,256775.09375
646,367.1666659715278,32223.93359375
647,399.83333228680556,61627.78125
648,640.6666652194444,183997.6875
649,569.999998212,160591.53125
650,570.6666648429444,100371.140625
651,780.9999964000001,314679.9375
652,377.999999354,68012.7890625
653,1068.1666625506944,472959.8125
654,636.49999826875,145357.03125
655,721.8333307999721,205559.125
656,323.6666658027778,137260.46875
657,286.8333329609722,89249.1328125
658,810.6666634027777,481667.09375
659,530.1666646313611,133463.625
660,548.9999984916666,112112.65625
661,577.4999976702501,204188.640625
662,643.3333313148888,277111.90625
663,947.8333296118055,453181.125
664,326.3333319857222,73498.0703125
665,789.9999967666666,287103.8125
666,741.999997125,657341.4375
667,498.99999889766667,126482.3984375
668,544.6666644767778,110932.53125
669,672.6666645694445,246175.921875
670,419.99999860700007,67198.4296875
671,370.999999204,42054.31640625
672,293.49999931425,44255.51953125
673,359.16666562136106,75415.625
674,370.999999067,50218.578125
675,361.99999909583335,63058.9765625
676,269.999999592,82174.59375
677,659.3333314765556,208541.96875
678,448.49999855625,97257.6328125
679,535.6666648217779,80094.609375
680,386.999999549,52892.6015625
681,490.49999822275004,66704.859375
682,609.999997366,178268.4375
683,847.9999964,803550.1875
684,396.9999989626667,18514.873046875
685,487.9999981625,84743.7734375
686,719.1666636066946,130812.1640625
687,471.9999987,88263.96875
688,297.9999997585,31168.044921875
689,392.49999901375,34936.37109375
690,345.49999939375,48367.234375
691,223.99999944849998,135933.875
692,368.9999992385,94804.296875
693,1230.999994702,983827.25
694,534.6666645297778,167523.84375
695,352.99999857500006,123145.5625
696,998.49999568125,839946.25
697,765.9999971771667,388351.6875
698,551.6666653017778,129629.359375
699,176.99999958199996,183908.65625
700,776.9999965603334,248946.84375
701,341.1666659203611,32412.90625
702,1024.9999950386666,713976.5
703,323.8333327853055,53310.8359375
704,442.49999851991663,114924.9375
705,774.1666630801944,408846.3125
706,1021.4999962479167,703531.4375
707,824.4999964895833,164097.203125
708,458.99999861500004,82362.0078125
709,678.6666650571111,189983.84375
710,448.999998689,84199.53125
711,466.66666521944444,90202.140625
712,659.6666640594444,95825.625
713,623.999997941,271905.9375
714,263.999999485,95376.15625
715,534.1666652048611,76110.2109375
716,258.99999959999997,84220.6953125
717,643.4999982979166,170428.015625
718,807.6666635659444,338786.46875
719,530.9999987083334,77352.7734375
720,620.1666643090277,174541.0625
721,328.9999994,40827.296875
722,567.3333311335556,167578.1875
723,422.3333318472222,141542.71875
724,454.16666545986106,91216.5625
725,556.9999982625001,100916.8828125
726,845.9999967583335,449157.40625
727,403.9999988155,79210.9765625
728,355.99999939583336,72341.9609375
729,584.9999978630001,100297.21875
730,896.4999965639166,938042.75
731,431.66666515911106,57053.234375
732,652.6666639487778,316907.28125
733,305.999999575,197500.421875
734,306.99999935000005,87707.3125
735,447.16666542202773,94834.53125
736,1009.6666629944446,387837.25
737,854.4999964770834,230892.78125
738,473.3333320875556,55834.07421875
739,587.49999794375,71510.421875
740,422.9999987275,107881.25
741,258.99999943299997,63632.97265625
742,907.9999968416668,721250.125
743,481.9999983936667,72835.4921875
744,590.6666644554444,217090.625
745,344.999999094,21515.298828125
746,450.49999883124997,56074.34375
747,660.8333307451389,235367.9375
748,420.9999986125,87655.78125
749,725.9999970389999,134460.765625
750,262.49999925175,40451.86328125
751,224.999999368,134505.515625
752,1266.6666610527777,1650933.75
753,314.99999923866665,73107.265625
754,475.6666654471111,91058.6875
755,293.3333325640555,61528.9765625
756,556.999997991,133879.015625
757,607.3333313728889,264761.375
758,556.6666645902777,95192.109375
759,410.4999987250833,40016.859375
760,862.9999966239999,357474.0
761,608.49999829375,117919.34375
762,429.33333218422223,83200.359375
763,444.66666539861114,16152.7900390625
764,538.3333317017222,136530.0
765,332.83333261947223,87553.953125
766,1148.3333280472223,608461.3125
767,801.1666639340278,199069.15625
768,520.8333322076389,59218.6875
769,280.99999939149995,77197.671875
770,336.3333326715556,55171.046875
771,528.49999826875,74114.9140625
772,469.3333319807222,95704.6015625
773,499.999998926,98017.59375
774,450.33333179305555,92066.53125
775,696.9999975558334,130622.90625
776,327.33333259072225,82342.8984375
777,540.9999985666666,95812.109375
778,361.33333271555557,37834.09375
779,820.49999633575,198343.34375
780,204.9999996305,63734.8046875
781,402.49999892924995,45419.421875
782,456.1666655090278,79058.3125
783,401.49999883124997,35367.171875
784,659.999997294,234469.65625
785,400.49999895458336,80092.9296875
786,757.6666638444444,387537.8125
787,525.3333326182222,98313.5625
788,336.999999204,41480.484375
789,388.99999961333333,46153.47265625
790,315.9999992666667,80700.9921875
791,745.1666635716945,143609.125
792,733.999996807,160362.25
793,830.999996438,691114.3125
794,265.999999672,31393.517578125
795,291.9999993025,79829.921875
796,467.99999886533334,134269.625
797,398.1666657421944,44511.734375
798,280.6666660031111,39584.30078125
799,432.99999885400007,42340.296875
800,373.999999274,115739.078125
801,340.6666656444445,125072.65625
802,305.999999516,86828.25
803,238.3333329638889,73328.8046875
804,622.49999772125,118418.15625
805,633.6666649471113,164788.0625
806,696.3333307178889,206767.515625
807,550.3333317097222,106108.1484375
808,445.3333320222222,63215.53125
809,557.49999843775,106389.953125
810,321.3333323757222,35680.51171875
811,352.6666660671111,62095.50390625
812,599.1666646131945,154819.34375
813,276.99999925,62710.68359375
814,380.999998796,49838.16015625
815,460.49999819375,119257.140625
816,448.99999830800004,86965.8515625
817,189.49999953225,106045.6875
818,628.9999978333334,153301.3125
819,1245.833327845139,1466557.125
820,584.999997874,269708.59375
821,437.33333212655555,102707.28125
822,387.999999224,24295.72265625
823,463.3333321382222,65440.3359375
824,303.99999937949997,31402.01171875
825,657.333330497222,169724.4375
826,774.6666636527777,375967.46875
827,713.49999704325,497953.875
828,691.1666642465278,298236.84375
829,962.6666629114444,665792.0
830,551.4999978895834,88676.078125
831,402.4999986854167,61659.0859375
832,471.999998441,23448.005859375
833,835.6666636777778,521806.125
834,256.49999932025,82476.7109375
835,1025.8333289868053,559261.25
836,620.6666647967778,84173.65625
837,296.49999925825,63009.6796875
838,283.33333294088885,85392.1875
839,705.6666641114444,212465.3125
840,796.8333307784721,362003.84375
841,877.4999966937501,632437.75
842,367.6666658604445,29353.4921875
843,319.999999235,47656.83203125
844,256.9999997333333,89872.9140625
845,288.99999926666663,74597.515625
846,400.9999988486667,99011.453125
847,623.999997002,342551.25
848,913.1666627813611,663427.25
849,477.3333321157222,108339.78125
850,936.1666629381943,475300.625
851,334.8333324724722,51080.00390625
852,381.1666656991944,55845.640625
853,191.33333294672224,112767.3125
854,511.4999983687501,114606.640625
855,828.9999965500001,595071.375
856,675.999997326,182720.40625
857,672.4999968747501,122185.734375
858,807.4999973064167,538610.4375
859,511.99999895,93607.671875
860,445.66666519377776,63907.73828125
861,383.99999899849996,58386.87109375
862,414.99999859999997,76379.8984375
863,707.99999682,100472.0703125
864,660.9999977833334,274654.40625
865,728.8333306011389,158563.109375
866,402.9999992416666,40601.71875
867,384.99999912600003,37965.78125
868,558.8333314701389,156661.375
869,246.6666659586111,151799.109375
870,312.49999919925006,124500.6953125
871,394.9999991765,32392.08203125
872,365.9999991335,27276.041015625
873,643.3333305672222,215939.390625
874,714.999996758,137766.625
875,497.99999782500004,165139.90625
876,582.49999788125,185051.75
877,576.999997644,108597.96875
878,524.3333314968888,119705.265625
879,509.49999897425,37200.71484375
880,310.6666659044444,106061.1328125
881,493.49999797674997,140263.875
882,435.999998794,55217.96875
883,739.9999971865,686370.125
884,419.99999879999996,38319.93359375
885,692.6666645684444,172522.78125
886,388.49999881125,97799.2265625
887,251.49999949925,110568.75
888,683.4999976597501,258604.4375
