episode,reward,loss
154,246.99999961249998,22483.9375
155,315.999999472,98405.6875
156,279.49999918991665,39969.5703125
157,338.9999989916667,62231.0625
158,239.49999970925,22376.224609375
159,747.4999968312501,203450.46875
160,680.3333316722222,517907.125
161,679.6666645677778,369922.3125
162,607.9999979065001,463140.8125
163,272.9999990695,26846.265625
164,1021.3333293722222,812134.5
165,711.4999970187499,596626.5
166,1184.666661227778,1700908.25
167,504.4999990847501,203029.640625
168,439.66666540244444,119804.5859375
169,450.99999869199996,140752.328125
170,548.9999982166667,113539.25
171,623.9999975000001,252861.09375
172,712.49999720925,505245.0625
173,550.8333313393056,378934.09375
174,645.333330796889,510261.46875
175,276.6666657777778,31372.796875
176,383.8333324284722,64682.33984375
177,378.3333323862222,37696.28125
178,557.6666645301111,263312.0
179,478.6666652986111,126917.265625
180,436.6666652004444,85133.390625
181,701.1666641701944,272623.53125
182,324.66666588977773,42708.71484375
183,303.999999309,49111.96875
184,472.83333205363886,86818.5234375
185,624.9999979874999,162046.71875
186,445.9999989035,82288.359375
187,518.9999982666667,117197.71875
188,666.9999975123333,195314.390625
189,800.8333304576389,606865.625
190,329.3333325943889,39611.2109375
191,377.6666656527778,46465.7734375
192,547.3333312252223,242543.84375
193,602.1666643965277,397140.0625
194,321.999998992,57089.01953125
195,1028.3333290722223,961503.6875
196,758.9999970333334,316255.46875
197,211.49999950575,25720.98046875
198,305.99999948,25428.583984375
199,414.49999913024993,93402.25
200,469.49999893541667,145980.25
201,771.4999971122501,208462.125
202,479.83333193263894,146375.6875
203,737.4999969437501,586221.25
204,207.33333274355553,67532.25
205,560.6666649361111,280879.1875
206,511.49999808125,129803.984375
207,1079.3333292972225,1213482.25
208,725.9999966,184321.375
209,746.999997269,220180.734375
210,338.1666655381944,77547.3046875
211,755.9999968806667,592546.6875
212,672.3333307717223,447410.65625
213,504.8333316368056,109278.3359375
214,777.3333301680556,433081.71875
215,506.99999805000004,169814.75
216,283.66666589544445,39155.921875
217,410.9999992255,37310.5859375
218,631.9999977120001,194135.921875
219,634.6666643027778,209279.484375
220,309.49999934375,61676.2578125
221,459.3333320513889,102060.0078125
222,585.9999981966666,238266.3125
223,399.1666659340278,92124.859375
224,821.999996438,964732.6875
225,262.8333327014722,51581.78515625
226,432.49999886374997,80789.3671875
227,963.3333298995556,692291.25
228,280.999999387,26973.978515625
229,313.99999932950004,33266.0546875
230,199.66666607377778,15392.212890625
231,239.66666623394445,67952.7890625
232,162.999999625,110048.8671875
233,1243.6666612611111,1119040.0
234,505.83333152097225,177080.125
235,524.6666654844444,79876.8203125
236,313.999999312,35940.671875
237,583.99999826,155775.703125
238,619.999997333,203248.375
239,440.49999853175,70559.953125
240,390.66666557727774,57233.44921875
241,502.1666650583611,100893.921875
242,197.999999728,35047.375
243,492.49999796875,89043.8828125
244,492.9999985356667,113217.1875
245,283.66666576644445,59085.2890625
246,344.4999989870833,63153.3671875
247,795.9999969390001,295338.6875
248,362.33333244305555,23110.83984375
249,449.49999858125005,91534.1171875
250,544.49999800875,130397.3046875
251,1026.3333298222224,551501.875
252,327.6666657977778,37959.48046875
253,797.166663837361,468349.15625
254,523.3333317382222,99071.078125
255,483.1666651048611,115304.3359375
256,394.3333330138889,35060.5546875
257,1179.666661809778,999587.625
258,421.3333322898889,62149.16015625
259,522.9999983499999,157658.3125
260,367.6666657694444,40859.8984375
261,234.49999959691667,60830.5
262,499.99999798600004,67106.4140625
263,837.6666631557779,657331.8125
264,373.8333324388056,70212.15625
265,382.99999909666667,65100.68359375
266,409.3333322462223,60856.82421875
267,587.1666645631944,178894.53125
268,560.1666647840277,106991.1875
269,591.6666646591111,187004.8125
270,375.8333321351389,55404.3671875
271,561.3333315662223,153154.96875
272,835.999996375,652066.625
273,278.99999934666664,71053.8125
274,399.6666657166111,88385.015625
275,935.6666629311112,533949.3125
276,260.16666622269446,54494.33984375
277,781.6666635144445,554852.75
278,600.8333313756389,223535.65625
279,520.6666653111112,139407.15625
280,548.1666647281945,209743.96875
281,433.83333211013894,85873.203125
282,383.3333325188889,87929.40625
283,356.49999897358333,46504.4375
284,471.3333322638889,104955.484375
285,161.99999988,139128.640625
286,441.49999911725,59514.296875
287,833.999996975,298529.1875
288,445.33333232088887,75843.40625
289,422.6666657404444,72860.9921875
290,356.99999942599993,33695.8125
291,489.99999843700004,92633.859375
292,495.1666652340278,76570.875
293,489.8333318794722,153947.0625
294,593.3333312822223,196808.765625
295,538.49999829475,185680.703125
296,351.3333325912222,25237.607421875
297,279.49999933625,35710.6640625
298,445.49999865524995,95309.3828125
299,461.33333203055554,66814.15625
300,511.6666649379444,68138.921875
301,360.49999900275,68500.4609375
302,384.99999908350003,63806.375
303,401.49999903425,78114.4921875
304,541.6666642931111,188476.34375
305,813.6666638777779,545961.125
306,420.66666532977774,62346.328125
307,405.49999898125,32178.796875
308,718.3333308472222,234376.0625
309,385.999998972,64163.67578125
310,483.9999982916667,168665.90625
311,651.9999973710001,157256.03125
312,499.99999830833326,85744.6171875
313,623.9999976205,333082.59375
314,348.9999993,47671.6875
315,499.999997975,192288.9375
316,231.49999936875003,85470.03125
317,399.6666656697778,43314.875
318,644.9999977624999,154600.375
319,401.3333321122222,62766.12109375
320,538.9999978769999,99631.671875
321,254.66666609344443,34011.19921875
322,889.6666632611111,624999.6875
323,861.6666632061111,310222.3125
324,257.9999992613333,36000.95703125
325,512.8333322263056,141063.40625
326,594.8333318251389,177531.265625
327,589.99999725,210679.953125
328,559.9999978176667,135847.25
329,922.9999963360001,857336.375
330,272.9999995465,137980.3125
331,436.6666649507778,86834.8671875
332,338.99999909250005,56302.89453125
333,243.33333268888887,90601.2109375
334,560.9999986458333,105926.4296875
335,892.9999959666668,601776.625
336,612.9999975676667,300574.15625
337,809.3333305582223,301161.9375
338,309.999999248,130783.6640625
339,517.9999975843333,108614.390625
340,788.1666636965278,692929.375
341,453.16666519236117,66875.4140625
342,638.49999781875,282597.53125
343,242.99999913099998,73508.734375
344,301.4999991327499,43823.4921875
345,532.6666646027778,66503.5703125
346,932.9999959706666,1082981.125
347,365.66666558111115,40405.42578125
348,311.6666659511111,64319.58984375
349,897.3333304388889,531341.75
350,599.3333309662222,178573.78125
351,378.99999896766667,78703.0625
352,529.8333313199722,79186.2265625
353,622.9999973463334,117530.09375
354,380.49999855625,69753.703125
355,491.1666657923611,113648.8359375
356,360.66666540277777,80209.6953125
357,300.99999859900004,166699.328125
358,308.9999993665,54749.30859375
359,484.8333316784723,72593.984375
360,250.9999992856667,63017.796875
361,475.8333320368056,110262.0859375
362,570.1666652881944,92251.2734375
363,322.6666656377778,65163.51171875
364,499.49999904125,109755.71875
365,662.9999970150001,119291.09375
366,824.1666637340279,580779.9375
367,389.3333321455556,41446.08203125
368,504.99999801099995,94298.6328125
369,271.9999995296667,88591.9140625
370,483.66666538327775,97134.234375
371,211.33333302222223,138656.328125
372,772.3333301020556,293441.375
373,777.6666636709444,155782.5
374,205.49999929774998,87200.1328125
375,489.99999814166665,121623.6953125
376,608.6666647627778,226293.28125
377,1026.3333289282223,616762.25
378,517.49999850625,64616.28125
379,438.99999868216673,94794.4375
380,433.49999869375006,56660.53515625
381,1028.3333289972222,710756.3125
382,433.6666658111111,105783.0
383,612.9999979816666,154548.125
384,900.9999959950001,250887.109375
385,692.9999968430001,195934.796875
386,1013.9999953020001,1019964.9375
387,387.9999989845,62889.74609375
388,353.3333322135556,63508.58203125
389,1314.9999946375,2277999.0
390,490.6666653052778,89402.0625
391,338.999999214,74619.3828125
392,336.99999928533333,38905.13671875
393,333.9999991645,62065.24609375
394,289.99999929,116183.3984375
395,735.4999966937501,423717.40625
396,421.49999835725004,112909.421875
397,923.3333292388891,455625.125
398,1093.3333288805557,836068.3125
399,1670.999991368,4247703.0
400,251.66666597111112,121129.109375
401,665.1666640848612,319719.53125
402,324.99999977916667,50053.50390625
403,543.8333315823055,175190.375
404,530.9999979216667,114244.09375
405,361.66666571944444,88570.375
406,963.4999955812501,913976.375
407,525.9999980425,148932.8125
408,384.6666656977778,46547.8671875
409,577.9999983083334,115883.2421875
410,490.3333319208889,122824.296875
411,713.9999971110001,236973.015625
412,338.9999991291667,78040.6171875
413,172.66666641244444,123602.375
414,481.999998264,116524.3203125
415,365.66666554311115,38076.93359375
416,383.3333320255556,92023.5078125
417,324.49999923474996,45663.55078125
418,393.999998953,60845.9765625
419,709.9999977638333,256168.015625
420,899.9999960750001,342359.9375
421,790.3333302513889,264382.5
422,245.999999275,42363.89453125
423,785.6666632507778,299024.8125
424,989.6666621694445,447294.9375
425,671.9999971130001,138124.609375
426,445.6666651761111,86210.4140625
427,319.49999948425,48058.375
428,549.4999986645834,133159.875
429,527.999997842,115754.0546875
430,400.6666660177778,50304.90625
431,470.9999984251667,112913.1015625
432,554.9999980666666,117671.203125
433,303.49999904025,96303.6328125
434,514.6666650629445,53907.546875
435,284.3333328102222,108225.609375
436,281.49999924425003,77169.9296875
437,445.33333234188893,80673.0234375
438,425.99999832500004,66541.84375
439,387.33333176388896,160835.78125
440,559.666664624111,139363.46875
441,535.9999981825,71331.6875
442,674.9999974140001,170294.78125
443,418.9999986316667,89855.1875
444,862.999996528,259663.234375
445,440.3333323888889,43940.19921875
446,187.9999996,92796.7265625
447,539.9999983791666,119529.296875
448,462.8333321303055,36949.69140625
449,531.9999985320001,142369.109375
450,216.16666609286113,87652.9296875
451,532.9999984453334,149938.953125
452,189.9999996,151863.9375
453,370.99999906066665,55141.33203125
454,336.49999937225,40315.0625
455,435.99999826,175062.8125
456,357.49999939375,75156.5234375
457,328.66666576777783,75068.2734375
458,808.1666639340278,214695.75
459,439.83333214097223,57988.00390625
460,610.8333312618056,184101.53125
461,754.999996711,577144.4375
462,550.9999985653333,188920.921875
463,366.999998912,67917.1171875
464,285.3333326738889,70180.8046875
465,413.999999138,52864.19140625
466,491.33333178922226,65763.703125
467,276.9999995005,31309.060546875
468,547.6666644371112,124293.7890625
469,479.49999795375004,151209.59375
470,471.49999826775,147750.875
471,723.3333310288888,277459.5625
472,241.49999939725,88031.6484375
473,394.999998983,35886.22265625
474,1005.6666628361112,867915.375
475,622.6666645277778,145580.234375
476,521.9999977733332,135742.8125
477,797.166663242361,607896.625
478,663.6666650027778,204388.015625
479,253.999999364,126506.453125
480,237.99999964,86927.3984375
481,532.49999818125,60324.66796875
482,645.1666646381946,203593.5
483,551.6666650402778,154936.515625
484,193.99999944,191568.125
485,1069.9999957125,1230715.125
486,900.9999961666668,810685.5625
487,424.66666570311116,83116.7734375
488,1010.8333292368056,1014327.6875
489,391.99999849999995,104595.171875
490,851.9999970835,328527.75
491,341.99999924716667,44659.41015625
492,524.4999985065833,59408.2421875
493,495.49999799525,85911.09375
494,327.49999938725,56151.96875
495,552.9999978265,177885.34375
496,805.6666632437777,356770.3125
497,755.9999974796666,268343.09375
498,807.999996802,627253.5625
499,1019.9999955600001,1214813.625
500,613.1666642090278,182814.421875
501,980.6666627281111,761008.3125
502,764.4999967937499,164205.125
503,389.49999927525,64090.66015625
504,261.49999943275,26725.853515625
505,1406.8333266826392,2318023.25
506,395.83333223230557,57625.61328125
507,687.3333311305555,345082.75
508,628.3333306925556,142180.40625
509,218.49999972108333,113968.75
510,311.4999992229167,108323.1640625
511,435.9999990145,99877.40625
512,539.999998368,204227.109375
513,603.6666646554445,166510.6875
514,708.999997725,223676.5625
515,484.16666508802786,109911.8828125
516,462.1666655173611,43152.78125
517,249.49999951075,104476.140625
518,334.66666546544445,132194.96875
519,228.999999876,124901.15625
520,652.49999805625,153061.84375
521,589.9999978000001,88783.515625
522,1200.9999943500002,1820424.125
523,587.4999977404167,80828.1484375
524,421.1666658423611,77139.0
525,360.999999425,110686.109375
526,287.49999918074997,24331.58984375
527,465.83333233530556,100107.8984375
528,522.6666648332778,86942.9375
529,353.49999913525005,83595.734375
530,924.49999581575,1001755.75
531,352.49999919525,55370.46875
532,371.49999948225,84906.4921875
533,1601.6666592027777,2221812.0
534,421.49999912124997,75830.2109375
535,364.83333219097227,90989.234375
536,391.99999944399997,100272.6015625
537,440.99999937499996,68772.78125
538,685.9999983333333,305161.3125
539,249.99999961199998,41357.60546875
540,935.3333289305557,325061.3125
541,804.8333308743056,304314.375
542,779.3333306895556,479477.59375
543,352.66666577544447,57127.7890625
544,621.3333318608888,157316.921875
545,1014.9999964000001,741593.0625
546,865.3333295805556,759553.4375
547,374.8333326076389,56708.91015625
548,326.99999932000003,73468.8828125
549,539.9999980125,162079.640625
550,392.49999915275,56301.74609375
551,1184.999994446,1100799.75
552,687.4999972322499,266327.28125
553,799.999996664,444226.25
554,1201.6666618444444,1240437.875
555,623.3333313763889,135123.578125
556,1057.3333286858888,1051307.625
557,631.6666647164445,90069.65625
558,825.333330238889,173223.6875
559,553.6666647871111,116817.4453125
560,508.1666655880278,89613.0625
561,380.999999031,105350.0390625
562,440.1666651990278,51410.46484375
563,496.1666645840278,152181.65625
564,836.9999967656667,620696.5
565,639.9999981875001,156755.109375
566,869.9999962500001,293095.5625
567,290.99999938,65748.4375
568,754.9999968500001,225014.5
569,805.49999733475,443244.09375
570,583.999998267,162839.125
571,517.4999985059167,110260.296875
572,734.9999977166666,231997.125
573,640.1666646548612,198990.0625
574,331.49999914375,79712.4296875
575,585.1666647965278,250844.71875
576,529.4999981577499,77828.46875
577,744.666664065111,490009.8125
578,761.9999971166667,325133.34375
579,668.3333311258889,189640.875
580,627.8333305909722,183773.28125
581,558.999997775,85675.296875
582,1207.6666612527779,1632875.625
583,445.9999984125,88779.7578125
584,364.99999920133337,56989.65234375
585,265.99999932000003,71554.8203125
586,313.9999987625,172521.015625
587,267.999999442,80150.640625
588,1115.3333285112224,1911151.625
589,513.4999985020834,93199.9609375
590,400.6666654714445,42744.546875
591,299.9999993225,48156.6328125
592,319.49999894675,57714.94140625
593,309.999999247,23089.2421875
594,1061.3333290142223,885324.25
595,805.9999967050001,229368.0625
596,256.83333268763886,55979.671875
597,640.49999773125,107430.84375
598,593.99999763,86752.1953125
599,389.49999905625003,44234.66015625
600,119.49999977325001,193557.78125
601,369.8333325239722,49072.00390625
602,647.8333313409722,130207.25
603,282.49999939525,87600.3671875
604,325.49999938125,52384.24609375
605,1026.49999600325,680084.8125
606,493.99999871250003,74204.953125
607,429.3333320305556,75913.015625
608,190.49999941875,139888.984375
609,383.999998538,77299.9453125
610,476.99999821250003,112157.859375
611,469.1666653548611,65884.65625
612,313.66666556244445,110698.6953125
613,860.9999965791666,638819.75
614,280.99999917499997,82060.0703125
615,634.999997933,140428.90625
616,727.49999721875,308450.84375
617,446.49999819674997,75098.0078125
618,298.49999940525004,40574.46484375
619,313.999999141,66656.640625
620,580.3333312925556,73591.171875
621,1033.666662616778,730298.625
622,562.9999979040001,155798.375
623,317.66666574077783,26173.453125
624,162.999999668,119323.453125
625,700.4999978354167,245918.46875
626,658.1666644465279,186187.34375
627,315.49999941325,52565.390625
628,689.8333309534723,211479.9375
629,359.9999988375,59137.99609375
630,674.8333315998055,218445.078125
631,599.9999977625,135729.671875
632,975.1666630215279,730222.8125
633,449.9999989455,30660.2734375
634,680.9999973916667,200995.890625
635,383.99999841449994,67554.25
636,584.9999980083334,184870.671875
637,331.99999930416664,96200.8046875
638,267.49999922075,86526.2578125
639,932.9999954270002,328865.5625
640,418.6666654684444,37181.4453125
641,448.33333184755554,66420.4296875
642,414.9999988486667,87876.9609375
643,353.33333244672224,52489.0625
644,687.333330485389,233774.53125
645,373.9999987733334,76197.7734375
646,265.999999652,63143.15625
647,534.3333317888889,115893.4765625
648,760.8333300784724,351756.875
649,342.66666584777784,31592.66796875
650,566.9999984963333,85506.140625
651,465.9999990586667,63788.68359375
652,289.9999991,75970.7890625
653,466.99999903066663,65318.26953125
654,616.8333313424722,260887.359375
655,229.99999946399998,153050.21875
656,705.8333308326389,273648.6875
657,331.33333248972224,38431.54296875
658,627.8333309243056,214491.0625
659,860.4999964562501,592276.375
660,490.4999983859167,73390.265625
661,305.3333325635556,125951.9921875
662,295.49999974275,59420.4296875
663,435.9999991195,56991.26953125
664,752.9999966253334,635736.375
665,228.999999391,133671.71875
666,312.3333322888889,67926.2265625
667,296.4999993479166,53488.99609375
668,297.33333251805556,69162.2421875
669,987.9999951910002,401866.71875
670,517.3333315472222,78915.0703125
671,689.9999967,112506.625
672,469.9999984905,61052.80859375
673,826.3333301162222,183421.84375
674,630.4999982695833,124661.921875
675,653.9999973355,104189.375
676,755.3333316222222,282620.6875
677,572.49999807525,113181.46875
678,344.49999902975003,69309.359375
679,298.9999994095,30774.0546875
680,611.6666639534445,172447.375
681,573.833331345139,95195.3671875
682,435.9999983333334,65739.65625
683,468.8333319101389,98311.796875
684,602.999997682,164725.40625
685,554.4999979395834,120600.1484375
686,477.33333218472217,71753.9375
687,986.9999966,346140.5
688,538.3333316098889,145033.65625
689,641.9999974930001,343813.6875
690,287.49999961975,120504.421875
691,330.49999918124996,65051.5234375
692,579.3333319430556,99565.0625
693,373.9999991138333,47490.62109375
694,613.6666646427777,118317.5625
695,309.999999157,111485.953125
696,678.4999973722499,109228.53125
697,634.3333309388888,183447.296875
698,502.49999810125,171064.796875
699,580.8333320159721,102593.703125
700,327.49999933775,101862.25
701,336.66666527244445,67799.1640625
702,302.49999926725,61249.03125
703,332.99999946599996,54318.68359375
704,731.6666636257778,219769.796875
705,432.999998733,77726.328125
706,578.49999806325,220192.65625
707,751.4999967357501,266943.78125
708,536.8333318368055,62077.45703125
709,422.66666529877773,41816.171875
710,531.8333314563056,127956.796875
711,542.4999988145833,144727.59375
712,353.49999929625,27296.705078125
713,564.49999796875,185380.4375
714,338.9999991635,14255.109375
715,537.6666649194444,112859.515625
716,800.6666634027779,355014.34375
717,352.6666657457778,20979.54296875
718,634.999997633,306807.75
719,301.33333246222224,94441.640625
720,403.1666654548611,35001.56640625
721,682.3333303805556,486953.21875
722,281.3333327288889,128065.8515625
723,721.6666641184444,318874.0625
724,616.6666643294445,121281.75
725,643.999997172,123198.9609375
726,328.1666659128611,56305.50390625
727,502.49999803824994,84807.5625
728,389.3333323902222,29176.82421875
729,454.1666654340278,53475.2109375
730,637.9999973958334,199666.6875
731,372.3333321597222,84640.0234375
732,465.66666503211115,120162.1640625
733,662.4999981729167,161340.4375
734,416.49999894075,115109.9765625
735,315.99999900399996,77299.3984375
736,610.4999984104167,140834.765625
737,724.4999973777499,111197.3828125
738,656.3333312542222,174246.296875
739,694.49999740075,147997.40625
740,481.49999882375,127928.703125
741,243.66666590644442,187784.28125
742,475.9999985933333,44464.27734375
743,601.6666646377778,122863.1171875
744,352.49999932075,88912.8203125
745,324.99999924649995,79444.640625
746,836.9999966333334,263685.25
747,298.66666616577777,53007.26953125
748,675.3333310445556,170724.53125
749,307.999999435,47489.1171875
750,499.3333318348889,117218.0
751,480.999998625,61298.453125
752,475.99999893949996,81507.3125
753,362.999998864,93150.6875
754,561.833331270139,95369.3515625
755,459.999998173,126535.2109375
756,542.4999983815834,95331.09375
757,1022.3333292972222,1206009.625
758,555.1666649173612,85626.015625
759,336.1666655733612,105275.0703125
760,309.66666606844444,29707.880859375
761,565.8333318414723,106117.421875
762,442.49999858825004,78813.21875
763,371.33333263888886,64471.7109375
764,443.9999985346667,117425.53125
765,602.9999977909999,261860.328125
766,462.6666652236111,57564.24609375
767,431.66666535427777,54767.39453125
768,568.9999985513334,74227.921875
769,945.9999957250002,531491.0625
770,339.99999915300003,54923.5546875
771,876.6666631957778,696307.4375
772,468.49999809525,111008.96875
773,486.66666518194444,91559.140625
774,856.3333301470556,435748.53125
775,543.3333311763889,53075.703125
776,334.3333327528889,34510.7734375
777,321.3333324972222,51130.89453125
778,317.999999248,46308.27734375
779,912.6666631194445,410152.375
780,843.3333300722222,609931.125
781,551.6666649604445,119572.34375
782,510.99999857650005,86595.546875
783,378.83333271347226,47128.44140625
784,585.8333313608056,152992.265625
785,578.9999977105,188069.921875
786,779.6666635111112,286677.1875
787,307.999999324,35922.1484375
788,707.333330463889,273357.71875
789,373.49999900625,27268.349609375
790,583.1666646245278,98131.2890625
791,643.8333312573055,203412.546875
792,714.49999668125,224123.46875
793,942.9999967159999,924845.25
794,692.9999973708334,244689.1875
795,831.6666631694445,474143.53125
796,302.999998992,38934.89453125
797,569.49999894375,87292.2734375
798,596.333331463889,146979.65625
799,298.3333324793889,8845.0087890625
800,350.66666605644446,45383.65234375
801,441.999998511,60780.37109375
802,588.49999769425,112573.96875
803,477.3333320222223,61350.96484375
804,461.3333319208889,57799.5
805,306.9999992466667,51657.515625
806,362.49999892075004,42996.31640625
807,573.49999765875,195531.75
808,984.9999956250001,870025.375
809,492.66666474861114,102068.125
810,799.6666635944446,186624.375
811,462.99999858883336,88976.1171875
812,271.33333310555554,61179.95703125
813,542.49999893125,91865.078125
814,172.49999948975,114190.4375
815,548.6666645864445,112208.9375
816,537.999998538,149092.0625
817,613.6666651944445,130710.8984375
818,539.6666646027777,120646.8125
819,650.9999984245,170286.578125
820,583.8333313826388,223641.34375
821,540.9999977426667,181959.3125
822,1054.9999949780001,552614.375
823,576.8333313618057,122423.875
824,452.6666657497778,67947.828125
825,182.49999974575002,146770.734375
826,1042.49999569375,426655.5625
827,882.9999960835002,421974.53125
828,594.9999979595,164470.71875
829,190.99999977500002,87773.3046875
830,910.3333296597223,894904.875
831,764.6666635869443,466653.75
832,314.999999344,37247.79296875
833,689.49999798375,220682.0625
834,1144.49999460625,1679836.75
835,716.8333310909723,179679.84375
836,1087.3333286388888,816804.4375
837,836.9999966541667,372493.8125
838,293.83333237847216,61818.0625
839,1026.6666630777777,830640.6875
840,473.66666497777777,68093.515625
841,277.99999935999995,102733.21875
842,310.1666656881945,53439.09375
843,802.3333298395555,136599.109375
844,536.999997732,83802.5546875
845,482.49999884791663,92388.5546875
846,704.9999966879999,162888.546875
847,723.4999968735833,476328.4375
848,653.999997,223507.46875
849,473.4999988465833,69460.875
850,475.8333317993056,88297.6640625
851,462.9999986083333,51993.61328125
852,358.66666578177785,51627.828125
853,747.3333309305556,249316.0625
854,1103.3333282888889,642678.625
855,274.3333325902222,106137.703125
856,473.33333192755555,111992.484375
857,297.3333326638888,105755.9765625
858,589.3333316795555,85912.3828125
859,548.1666651636945,83317.2890625
860,1008.49999619375,531030.25
861,360.16666585069447,10722.4013671875
862,370.999998773,37738.7734375
863,700.9999974096668,177860.5
864,294.49999895975003,34473.4765625
865,757.999997084,345687.21875
866,432.999998932,42848.62890625
867,448.999998302,36401.07421875
868,534.9999977416667,210016.109375
869,776.9999974625,446779.1875
870,1105.9999947029999,495854.8125
871,349.9999992375,18307.072265625
872,354.999999096,62395.26171875
873,354.49999966225,40781.6015625
874,894.9999969333333,432424.125
875,650.3333310382222,95151.796875
876,256.33333289305557,144966.59375
877,491.49999838275005,139582.875
878,624.999997602,246320.484375
879,481.9999979810001,144897.28125
880,438.49999881341665,63464.90625
881,360.49999906875,78021.2890625
882,619.99999785,158623.84375
883,414.83333239897223,61831.1796875
884,573.8333311909722,244572.46875
885,769.9999965963334,146598.265625
