episode,step,action,distribution,available_computation_units,remain_epochs,mec_comp_units_sum,mec_comp_units_nonzero,mec_proc_times_sum,mec_proc_times_nonzero,queue_comp_units,queue_proc_times,local_success,offload_success,ctx_vel_sum,ctx_vel_nonzero,ctx_comp_sum,ctx_comp_nonzero,reward,env_max_comp_units,env_agent_velocities
0,0,0,"[0.8076553344726562, 0.19234468042850494, 1.9588819455407247e-08]",1.0,1.0,0.0,0,0.0,0,0.36363636363636365,0.6,0,0,0.1428571492433548,1,0.824999988079071,1,0.0,99,40
0,1,0,"[0.28797152638435364, 0.712028443813324, 1.152942498416909e-11]",0.6363636363636364,0.99,0.36363636363636365,1,0.5,1,0.30303030303030304,0.6,1,0,0.1428571492433548,1,0.824999988079071,1,0.0,99,40
0,2,1,"[0.2726344168186188, 0.7273655533790588, 8.819727066733396e-12]",0.3333333333333333,0.98,0.6666666666666667,2,0.9,2,0.9292929292929293,0.8,1,0,0.1428571492433548,1,0.824999988079071,1,-0.1,99,40
0,3,0,"[0.2714496850967407, 0.7285503149032593, 8.735204400089902e-12]",0.3333333333333333,0.97,0.6666666666666667,2,0.7,2,1.5353535353535352,0.8,1,0,0.1428571492433548,1,0.824999988079071,1,-0.1,99,40
0,4,1,"[0.2727053463459015, 0.7272946834564209, 8.813957376452297e-12]",0.3333333333333333,0.96,0.6666666666666667,2,0.5,2,1.1818181818181819,0.1,0,0,0.1428571492433548,1,0.824999988079071,1,1.165,99,40
0,5,0,"[0.27276283502578735, 0.7272371649742126, 8.788853325669699e-12]",0.3333333333333333,0.95,0.6666666666666667,2,0.30000000000000004,2,1.0909090909090908,0.5,0,1,0.1428571492433548,1,0.824999988079071,1,0.26,99,40
0,6,0,"[0.2729870676994324, 0.7270129323005676, 8.767527502617778e-12]",0.696969696969697,0.94,0.30303030303030304,1,0.1,1,0.7373737373737373,0.9,0,1,0.1428571492433548,1,0.824999988079071,1,0.2,99,40
0,7,1,"[0.2741617262363434, 0.7258382439613342, 8.79521715874132e-12]",1.0,0.93,0.0,0,0.0,0,0.21212121212121213,0.4,0,1,0.1428571492433548,1,0.824999988079071,1,0.0,99,40
0,8,1,"[0.273982435464859, 0.7260175347328186, 8.769662947216705e-12]",1.0,0.92,0.0,0,0.0,0,0.7070707070707071,0.6,0,1,0.1428571492433548,1,0.824999988079071,1,-0.1,99,40
0,9,1,"[0.2737374007701874, 0.7262625694274902, 8.771100165616552e-12]",1.0,0.91,0.0,0,0.0,0,0.696969696969697,1.0,0,0,0.1428571492433548,1,0.824999988079071,1,0.0,99,40
0,10,0,"[0.2746044993400574, 0.7253954410552979, 8.810211241105925e-12]",1.0,0.9,0.0,0,0.0,0,0.20202020202020202,0.2,0,1,0.1428571492433548,1,0.824999988079071,1,0.19,99,40
0,11,1,"[0.2736532390117645, 0.7263467907905579, 8.778762439209942e-12]",0.797979797979798,0.89,0.20202020202020202,1,0.1,1,0.42424242424242425,0.1,1,1,0.1428571492433548,1,0.824999988079071,1,0.1,99,40
0,12,0,"[0.27365779876708984, 0.7263422012329102, 8.77092409118374e-12]",1.0,0.88,0.0,0,0.0,0,0.26262626262626265,0.6,1,0,0.1428571492433548,1,0.824999988079071,1,0.0,99,40
0,13,1,"[0.27235931158065796, 0.7276406288146973, 8.736286867538912e-12]",0.7373737373737373,0.87,0.26262626262626265,1,0.5,1,1.0303030303030303,0.9,1,0,0.1428571492433548,1,0.824999988079071,1,0.0,99,40
0,14,1,"[0.2729688882827759, 0.7270310521125793, 8.778321819447044e-12]",0.7373737373737373,0.86,0.26262626262626265,1,0.4,1,0.30303030303030304,0.1,1,1,0.1428571492433548,1,0.824999988079071,1,-0.1,99,40
