episode,step,action,distribution,available_computation_units,remain_epochs,mec_comp_units_sum,mec_comp_units_nonzero,mec_proc_times_sum,mec_proc_times_nonzero,queue_comp_units,queue_proc_times,local_success,offload_success,ctx_vel_sum,ctx_vel_nonzero,ctx_comp_sum,ctx_comp_nonzero,reward,env_max_comp_units,env_agent_velocities
0,0,2,"[0.39703816175460815, 0.19858761131763458, 0.40437421202659607]",1.0,1.0,0.0,0,0.0,0,0.5595238095238095,0.3,0,0,0.6571428775787354,1,0.699999988079071,1,-0.05,84,76
0,1,1,"[0.2442852407693863, 0.5313682556152344, 0.22434644401073456]",1.0,0.99,0.0,0,0.0,0,1.2738095238095237,0.6,0,0,0.6571428775787354,1,0.699999988079071,1,0.0,84,76
0,2,1,"[0.22759616374969482, 0.5641956925392151, 0.20820815861225128]",1.0,0.98,0.0,0,0.0,0,1.5714285714285714,0.3,0,1,0.6571428775787354,1,0.699999988079071,1,0.0,84,76
0,3,1,"[0.21991878747940063, 0.5724512934684753, 0.20762991905212402]",1.0,0.97,0.0,0,0.0,0,1.1785714285714286,1.0,0,1,0.6571428775787354,1,0.699999988079071,1,-0.1,84,76
0,4,1,"[0.2179746925830841, 0.5799022316932678, 0.20212304592132568]",1.0,0.96,0.0,0,0.0,0,0.7023809523809523,0.6,0,0,0.6571428775787354,1,0.699999988079071,1,1.305,84,76
0,5,2,"[0.2160070687532425, 0.5806355476379395, 0.20335733890533447]",1.0,0.95,0.0,0,0.0,0,1.2023809523809523,0.6,0,1,0.6571428775787354,1,0.699999988079071,1,-0.05,84,76
0,6,2,"[0.21589870750904083, 0.5824069976806641, 0.20169436931610107]",1.0,0.94,0.0,0,0.0,0,1.119047619047619,0.3,0,1,0.6571428775787354,1,0.699999988079071,1,0.99,84,76
0,7,1,"[0.21375685930252075, 0.5832052826881409, 0.20303791761398315]",1.0,0.93,0.0,0,0.0,0,1.8095238095238095,0.7,0,1,0.6571428775787354,1,0.699999988079071,1,-0.1,84,76
0,8,1,"[0.21288295090198517, 0.5859109163284302, 0.20120611786842346]",1.0,0.92,0.0,0,0.0,0,1.7142857142857142,0.8,0,0,0.6571428775787354,1,0.699999988079071,1,0.0,84,76
0,9,1,"[0.21521687507629395, 0.5846325159072876, 0.20015063881874084]",1.0,0.91,0.0,0,0.0,0,1.3095238095238095,0.1,0,1,0.6571428775787354,1,0.699999988079071,1,0.46,84,76
0,10,1,"[0.21237961947917938, 0.5861756801605225, 0.20144468545913696]",1.0,0.9,0.0,0,0.0,0,2.142857142857143,0.9,0,0,0.6571428775787354,1,0.699999988079071,1,0.0,84,76
0,11,0,"[0.21455585956573486, 0.5848919153213501, 0.20055219531059265]",1.0,0.89,0.0,0,0.0,0,1.130952380952381,0.3,0,1,0.6571428775787354,1,0.699999988079071,1,-0.1,84,76
0,12,1,"[0.21591101586818695, 0.5843357443809509, 0.19975316524505615]",1.0,0.88,0.0,0,0.0,0,0.35714285714285715,0.1,0,1,0.6571428775787354,1,0.699999988079071,1,0.295,84,76
0,13,0,"[0.21230044960975647, 0.5843725800514221, 0.203327015042305]",1.0,0.87,0.0,0,0.0,0,1.75,1.0,0,1,0.6571428775787354,1,0.699999988079071,1,-0.1,84,76
0,14,0,"[0.21262747049331665, 0.5850061774253845, 0.20236627757549286]",1.0,0.86,0.0,0,0.0,0,2.0238095238095237,0.7,0,1,0.6571428775787354,1,0.699999988079071,1,-0.1,84,76
0,15,1,"[0.2138945758342743, 0.5854853391647339, 0.20062008500099182]",1.0,0.85,0.0,0,0.0,0,2.0595238095238093,0.3,0,1,0.6571428775787354,1,0.699999988079071,1,1.3,84,76
0,16,0,"[0.2149641066789627, 0.5867953300476074, 0.19824053347110748]",1.0,0.84,0.0,0,0.0,0,1.2619047619047619,0.2,0,0,0.6571428775787354,1,0.699999988079071,1,-0.1,84,76
0,17,1,"[0.21481770277023315, 0.5871365666389465, 0.1980457603931427]",1.0,0.83,0.0,0,0.0,0,0.17857142857142858,0.5,0,0,0.6571428775787354,1,0.699999988079071,1,-0.1,84,76
0,18,1,"[0.21503284573554993, 0.5871149301528931, 0.1978522688150406]",1.0,0.82,0.0,0,0.0,0,0.7142857142857143,0.3,0,0,0.6571428775787354,1,0.699999988079071,1,1.7550000000000001,84,76
0,19,1,"[0.2148546278476715, 0.5850309729576111, 0.20011436939239502]",1.0,0.81,0.0,0,0.0,0,0.17857142857142858,0.5,0,1,0.6571428775787354,1,0.699999988079071,1,-0.1,84,76
0,20,0,"[0.21259133517742157, 0.5874019265174866, 0.20000672340393066]",1.0,0.8,0.0,0,0.0,0,1.8928571428571428,0.8,0,0,0.6571428775787354,1,0.699999988079071,1,0.485,84,76
0,21,1,"[0.2143096625804901, 0.5874080657958984, 0.1982821673154831]",1.0,0.79,0.0,0,0.0,0,2.107142857142857,0.2,0,0,0.6571428775787354,1,0.699999988079071,1,-0.1,84,76
0,22,0,"[0.21338748931884766, 0.5874103307723999, 0.19920216500759125]",1.0,0.78,0.0,0,0.0,0,0.34523809523809523,0.9,0,0,0.6571428775787354,1,0.699999988079071,1,0.0,84,76
0,23,1,"[0.21390792727470398, 0.577789843082428, 0.20830219984054565]",0.6547619047619048,0.77,0.34523809523809523,1,0.8,1,0.15476190476190477,0.8,1,0,0.6571428775787354,1,0.699999988079071,1,-0.1,84,76
0,24,0,"[0.21282030642032623, 0.5795183181762695, 0.20766125619411469]",0.6547619047619048,0.76,0.34523809523809523,1,0.7,1,1.2380952380952381,0.5,1,0,0.6571428775787354,1,0.699999988079071,1,-0.1,84,76
0,25,0,"[0.21419987082481384, 0.5798352956771851, 0.20596487820148468]",0.6547619047619048,0.75,0.34523809523809523,1,0.6,1,0.16666666666666666,0.5,0,0,0.6571428775787354,1,0.699999988079071,1,0.0,84,76
0,26,1,"[0.21390534937381744, 0.5749130845069885, 0.21118156611919403]",0.4880952380952381,0.74,0.5119047619047619,2,0.9,2,1.5833333333333333,0.3,1,0,0.6571428775787354,1,0.699999988079071,1,0.0,84,76
0,27,2,"[0.21362921595573425, 0.5722856521606445, 0.2140851765871048]",0.4880952380952381,0.73,0.5119047619047619,2,0.7,2,1.130952380952381,0.4,1,1,0.6571428775787354,1,0.699999988079071,1,-0.05,84,76
0,28,2,"[0.2139981985092163, 0.5729717016220093, 0.2130301147699356]",0.4880952380952381,0.72,0.5119047619047619,2,0.5,2,0.5476190476190477,0.3,1,1,0.6571428775787354,1,0.699999988079071,1,1.2650000000000001,84,76
0,29,1,"[0.2122911959886551, 0.5737802982330322, 0.2139284610748291]",0.4880952380952381,0.71,0.5119047619047619,2,0.30000000000000004,2,0.7261904761904762,0.7,1,1,0.6571428775787354,1,0.699999988079071,1,0.14,84,76
