episode,step,action,distribution,available_computation_units,channel_quality,remain_epochs,mec_comp_units_sum,mec_comp_units_nonzero,mec_proc_times_sum,mec_proc_times_nonzero,queue_comp_units,queue_proc_times,local_success,offload_success,ctx_vel_sum,ctx_vel_nonzero,ctx_comp_sum,ctx_comp_nonzero,reward,env_max_comp_units,env_agent_velocities
0,22,2,"[0.12507131695747375, 0.0024989189114421606, 0.8724297881126404]",0.012987012987012988,0,0.78,0.987012987012987,1,0.2,1,0.2727272727272727,0.7,0,0,0.2857142984867096,1,0.6416666507720947,1,-2.0,77,50
0,23,2,"[0.03281572461128235, 0.00027780578238889575, 0.9669064879417419]",0.012987012987012988,0,0.77,0.987012987012987,1,0.1,1,0.935064935064935,0.1,0,0,0.2857142984867096,1,0.6416666507720947,1,74.0,77,50
0,24,0,"[0.8021075129508972, 0.06956008821725845, 0.12833237648010254]",1.0,0,0.76,0.0,0,0.0,0,0.11688311688311688,0.3,0,0,0.2857142984867096,1,0.6416666507720947,1,-10.0,77,50
0,25,0,"[0.7373518943786621, 0.15372434258460999, 0.10892369598150253]",0.8831168831168831,1,0.75,0.11688311688311688,1,0.2,1,0.2987012987012987,0.1,1,0,0.2857142984867096,1,0.6416666507720947,1,13.0,77,50
0,26,0,"[0.7020193934440613, 0.1667022556066513, 0.13127835094928741]",0.8831168831168831,0,0.74,0.11688311688311688,1,0.1,1,0.8571428571428571,0.1,1,0,0.2857142984867096,1,0.6416666507720947,1,65.0,77,50
0,27,0,"[0.4941159188747406, 0.4024294316768646, 0.10345468670129776]",1.0,0,0.73,0.0,0,0.0,0,0.1038961038961039,0.4,1,0,0.2857142984867096,1,0.6416666507720947,1,-10.0,77,50
0,28,0,"[0.5087646842002869, 0.38809144496917725, 0.10314390063285828]",0.8961038961038961,0,0.72,0.1038961038961039,1,0.3,1,0.5324675324675324,0.8,1,0,0.2857142984867096,1,0.6416666507720947,1,-10.0,77,50
0,29,0,"[0.8275209665298462, 0.053070370107889175, 0.1194087341427803]",0.36363636363636365,1,0.71,0.6363636363636364,2,0.8999999999999999,2,0.2857142857142857,0.7,1,0,0.2857142984867096,1,0.6416666507720947,1,-10.0,77,50
0,30,0,"[0.6627331972122192, 0.01309102401137352, 0.32417577505111694]",0.07792207792207792,1,0.7,0.922077922077922,3,1.2999999999999998,3,0.4805194805194805,0.5,1,0,0.2857142984867096,1,0.6416666507720947,1,-4.0,77,50
0,31,2,"[0.47501492500305176, 0.02415584959089756, 0.50082927942276]",0.18181818181818182,1,0.69,0.8181818181818181,2,1.0,2,0.7402597402597403,0.1,0,0,0.2857142984867096,1,0.6416666507720947,1,-2.0,77,50
0,32,2,"[0.3857305347919464, 0.03487148880958557, 0.5793980360031128]",0.18181818181818182,1,0.68,0.8181818181818181,2,0.8,2,0.14285714285714285,0.2,0,0,0.2857142984867096,1,0.6416666507720947,1,-2.0,77,50
0,33,2,"[0.30784890055656433, 0.016354644671082497, 0.6757964491844177]",0.18181818181818182,1,0.67,0.8181818181818181,2,0.6,2,0.4155844155844156,0.3,0,0,0.2857142984867096,1,0.6416666507720947,1,-2.0,77,50
0,34,2,"[0.14899368584156036, 0.003693970153108239, 0.847312331199646]",0.18181818181818182,0,0.66,0.8181818181818181,2,0.4,2,0.37662337662337664,0.2,0,0,0.2857142984867096,1,0.6416666507720947,1,-2.0,77,50
0,35,0,"[0.08458364009857178, 0.0014105556765571237, 0.9140057563781738]",0.18181818181818182,0,0.65,0.8181818181818181,2,0.2,2,0.5324675324675324,0.8,0,0,0.2857142984867096,1,0.6416666507720947,1,51.0,77,50
0,36,0,"[0.8088240623474121, 0.15789175033569336, 0.03328414261341095]",1.0,1,0.64,0.0,0,0.0,0,0.6363636363636364,0.8,0,0,0.2857142984867096,1,0.6416666507720947,1,-10.0,77,50
0,37,1,"[0.5937882661819458, 0.35865482687950134, 0.047556910663843155]",0.36363636363636365,0,0.63,0.6363636363636364,1,0.7,1,0.4935064935064935,0.6,1,0,0.2857142984867096,1,0.6416666507720947,1,-12.0,77,50
0,38,0,"[0.5828391909599304, 0.35650864243507385, 0.060652244836091995]",0.36363636363636365,0,0.62,0.6363636363636364,1,0.6,1,0.2597402597402597,0.1,1,0,0.2857142984867096,1,0.6416666507720947,1,10.0,77,50
0,39,0,"[0.43957850337028503, 0.4985288381576538, 0.06189271807670593]",0.36363636363636365,0,0.61,0.6363636363636364,1,0.5,1,0.11688311688311688,1.0,1,0,0.2857142984867096,1,0.6416666507720947,1,-10.0,77,50
0,40,0,"[0.6698474287986755, 0.2550303637981415, 0.07512226700782776]",0.24675324675324675,1,0.6,0.7532467532467533,2,1.3,2,0.2857142857142857,0.4,1,0,0.2857142984867096,1,0.6416666507720947,1,-12.0,77,50
0,41,0,"[0.7459717988967896, 0.16539590060710907, 0.08863233029842377]",0.24675324675324675,0,0.59,0.7532467532467533,2,1.1,2,0.987012987012987,0.8,0,0,0.2857142984867096,1,0.6416666507720947,1,-12.0,77,50
0,42,0,"[0.7505241632461548, 0.12714558839797974, 0.12233027070760727]",0.24675324675324675,1,0.58,0.7532467532467533,2,0.8999999999999999,2,0.6103896103896104,0.3,0,0,0.2857142984867096,1,0.6416666507720947,1,-12.0,77,50
0,43,2,"[0.6083102226257324, 0.22970695793628693, 0.16198275983333588]",0.24675324675324675,1,0.57,0.7532467532467533,2,0.7,2,0.2857142857142857,0.7,0,0,0.2857142984867096,1,0.6416666507720947,1,47.0,77,50
0,44,1,"[0.2004351168870926, 0.7420152425765991, 0.05754964053630829]",0.8831168831168831,0,0.56,0.11688311688311688,1,0.5,1,0.8571428571428571,0.5,0,0,0.2857142984867096,1,0.6416666507720947,1,-12.0,77,50
0,45,1,"[0.2585391104221344, 0.6740354299545288, 0.06742551177740097]",0.8831168831168831,1,0.55,0.11688311688311688,1,0.4,1,0.19480519480519481,0.1,0,0,0.2857142984867096,1,0.6416666507720947,1,4.5,77,50
0,46,1,"[0.3682173490524292, 0.5546866059303284, 0.07709599286317825]",0.8831168831168831,1,0.54,0.11688311688311688,1,0.3,1,0.06493506493506493,0.7,0,1,0.2857142984867096,1,0.6416666507720947,1,-10.0,77,50
0,47,0,"[0.6363093852996826, 0.2701736390590668, 0.09351698309183121]",0.8831168831168831,1,0.53,0.11688311688311688,1,0.2,1,0.3246753246753247,0.1,0,1,0.2857142984867096,1,0.6416666507720947,1,15.0,77,50
0,48,0,"[0.7268720865249634, 0.17709526419639587, 0.09603272378444672]",0.8831168831168831,0,0.52,0.11688311688311688,1,0.1,1,0.38961038961038963,0.1,1,1,0.2857142984867096,1,0.6416666507720947,1,29.0,77,50
0,49,0,"[0.4725089371204376, 0.44987836480140686, 0.0776127353310585]",1.0,0,0.51,0.0,0,0.0,0,0.33766233766233766,0.9,1,1,0.2857142984867096,1,0.6416666507720947,1,-10.0,77,50
0,50,0,"[0.5008649230003357, 0.4102804362773895, 0.08885467797517776]",0.6623376623376623,1,0.5,0.33766233766233766,1,0.8,1,0.14285714285714285,0.5,1,1,0.2857142984867096,1,0.6416666507720947,1,-10.0,77,50
0,51,0,"[0.5368297696113586, 0.36540985107421875, 0.09776041656732559]",0.5194805194805194,0,0.49,0.4805194805194805,2,1.1,2,0.12987012987012986,1.0,1,1,0.2857142984867096,1,0.6416666507720947,1,-10.0,77,50
0,52,0,"[0.8317230343818665, 0.06815946847200394, 0.10011754184961319]",0.38961038961038963,0,0.48,0.6103896103896104,3,1.7999999999999998,3,0.974025974025974,0.2,1,1,0.2857142984867096,1,0.6416666507720947,1,-10.5,77,50
0,53,0,"[0.6488505005836487, 0.17593778669834137, 0.17521172761917114]",0.38961038961038963,0,0.47,0.6103896103896104,3,1.5,3,0.09090909090909091,0.9,0,1,0.2857142984867096,1,0.6416666507720947,1,-10.0,77,50
0,54,1,"[0.6443219780921936, 0.1427491009235382, 0.21292896568775177]",0.2987012987012987,0,0.46,0.7012987012987013,4,2.0,4,0.6103896103896104,0.5,1,1,0.2857142984867096,1,0.6416666507720947,1,-1.0,77,50
0,55,0,"[0.5756402015686035, 0.2010801136493683, 0.2232796996831894]",0.44155844155844154,1,0.45,0.5584415584415584,3,1.5999999999999999,3,0.5324675324675324,0.1,1,0,0.2857142984867096,1,0.6416666507720947,1,-12.0,77,50
0,56,0,"[0.5218996405601501, 0.2727639675140381, 0.205336332321167]",0.44155844155844154,0,0.44,0.5584415584415584,3,1.2999999999999998,3,0.6883116883116883,0.9,0,0,0.2857142984867096,1,0.6416666507720947,1,-12.0,77,50
0,57,0,"[0.5600362420082092, 0.24772974848747253, 0.192234069108963]",0.44155844155844154,1,0.43,0.5584415584415584,3,1.0,3,0.5714285714285714,1.0,0,0,0.2857142984867096,1,0.6416666507720947,1,14.0,77,50
0,58,1,"[0.3113228976726532, 0.577861487865448, 0.11081556230783463]",0.7792207792207793,0,0.42,0.22077922077922077,2,0.7,2,0.07792207792207792,0.7,0,0,0.2857142984867096,1,0.6416666507720947,1,-12.0,77,50
0,59,1,"[0.40927159786224365, 0.47235143184661865, 0.11837690323591232]",0.7792207792207793,1,0.41,0.22077922077922077,2,0.5,2,0.012987012987012988,0.7,0,0,0.2857142984867096,1,0.6416666507720947,1,-10.0,77,50
0,60,0,"[0.6643786430358887, 0.20990802347660065, 0.12571336328983307]",0.7792207792207793,1,0.4,0.22077922077922077,2,0.30000000000000004,2,0.4805194805194805,0.9,0,1,0.2857142984867096,1,0.6416666507720947,1,0.0,77,50
0,61,0,"[0.827320396900177, 0.03931944817304611, 0.1333601474761963]",0.42857142857142855,1,0.39,0.5714285714285714,2,0.9,2,0.7662337662337663,0.6,1,1,0.2857142984867096,1,0.6416666507720947,1,-5.0,77,50
0,62,0,"[0.5986955165863037, 0.17721733450889587, 0.22408713400363922]",0.5194805194805194,1,0.38,0.4805194805194805,1,0.7,1,0.07792207792207792,0.2,0,1,0.2857142984867096,1,0.6416666507720947,1,-10.0,77,50
0,63,1,"[0.47557729482650757, 0.3497714400291443, 0.17465125024318695]",0.44155844155844154,1,0.37,0.5584415584415584,2,0.7,2,0.922077922077922,0.9,1,1,0.2857142984867096,1,0.6416666507720947,1,-4.0,77,50
0,64,1,"[0.3499871790409088, 0.5119211077690125, 0.13809171319007874]",0.5194805194805194,1,0.36,0.4805194805194805,1,0.5,1,0.33766233766233766,1.0,1,1,0.2857142984867096,1,0.6416666507720947,1,-10.0,77,50
0,65,0,"[0.527523934841156, 0.3147922456264496, 0.15768377482891083]",0.5194805194805194,1,0.35,0.4805194805194805,1,0.4,1,0.4155844155844156,0.9,1,1,0.2857142984867096,1,0.6416666507720947,1,-12.5,77,50
0,66,0,"[0.7844547033309937, 0.046309296041727066, 0.16923600435256958]",0.1038961038961039,0,0.34,0.8961038961038961,2,1.1,2,0.05194805194805195,0.2,1,1,0.2857142984867096,1,0.6416666507720947,1,-10.0,77,50
0,67,0,"[0.6195124983787537, 0.02869611419737339, 0.3517914116382599]",0.05194805194805195,1,0.33,0.948051948051948,3,0.9999999999999999,3,0.4155844155844156,0.2,1,1,0.2857142984867096,1,0.6416666507720947,1,-8.0,77,50
0,68,0,"[0.5333799123764038, 0.05791117623448372, 0.40870895981788635]",0.1038961038961039,1,0.32,0.8961038961038961,2,0.7,2,0.4675324675324675,0.7,0,1,0.2857142984867096,1,0.6416666507720947,1,25.0,77,50
0,69,1,"[0.3604743182659149, 0.5375038385391235, 0.10202181339263916]",0.5844155844155844,1,0.31,0.4155844155844156,1,0.5,1,0.5714285714285714,0.7,0,1,0.2857142984867096,1,0.6416666507720947,1,-10.0,77,50
0,70,0,"[0.37648120522499084, 0.5082306861877441, 0.11528801918029785]",0.5844155844155844,0,0.3,0.4155844155844156,1,0.4,1,0.961038961038961,0.6,0,1,0.2857142984867096,1,0.6416666507720947,1,-12.0,77,50
0,71,0,"[0.6103519201278687, 0.24361613392829895, 0.14603190124034882]",0.5844155844155844,1,0.29,0.4155844155844156,1,0.3,1,0.974025974025974,0.8,0,1,0.2857142984867096,1,0.6416666507720947,1,54.5,77,50
0,72,0,"[0.7215187549591064, 0.11362406611442566, 0.16485713422298431]",0.5844155844155844,1,0.28,0.4155844155844156,1,0.2,1,0.8311688311688312,0.7,0,1,0.2857142984867096,1,0.6416666507720947,1,-12.0,77,50
0,73,2,"[0.6769707798957825, 0.08324111253023148, 0.23978814482688904]",0.5844155844155844,0,0.27,0.4155844155844156,1,0.1,1,0.2597402597402597,0.2,0,1,0.2857142984867096,1,0.6416666507720947,1,51.0,77,50
0,74,1,"[0.5111562013626099, 0.372505784034729, 0.11633799970149994]",1.0,0,0.26,0.0,0,0.0,0,0.6753246753246753,0.4,0,1,0.2857142984867096,1,0.6416666507720947,1,-12.0,77,50
0,75,0,"[0.40192800760269165, 0.5118093490600586, 0.08626260608434677]",1.0,1,0.25,0.0,0,0.0,0,0.974025974025974,0.9,0,0,0.2857142984867096,1,0.6416666507720947,1,30.5,77,50
0,76,2,"[0.7964356541633606, 0.0924980416893959, 0.1110662892460823]",0.025974025974025976,1,0.24,0.974025974025974,1,0.8,1,0.09090909090909091,0.2,1,0,0.2857142984867096,1,0.6416666507720947,1,-2.0,77,50
0,77,0,"[0.6958305835723877, 0.08142779022455215, 0.22274167835712433]",0.025974025974025976,0,0.23,0.974025974025974,1,0.7,1,0.45454545454545453,0.9,1,0,0.2857142984867096,1,0.6416666507720947,1,-12.0,77,50
0,78,0,"[0.5808170437812805, 0.03976937755942345, 0.37941357493400574]",0.025974025974025976,0,0.22,0.974025974025974,1,0.6,1,0.935064935064935,0.4,0,0,0.2857142984867096,1,0.6416666507720947,1,-12.0,77,50
0,79,2,"[0.5000504851341248, 0.06456124037504196, 0.43538832664489746]",0.025974025974025976,0,0.21,0.974025974025974,1,0.5,1,0.8831168831168831,1.0,0,0,0.2857142984867096,1,0.6416666507720947,1,-2.0,77,50
0,80,2,"[0.40919122099876404, 0.054445311427116394, 0.5363634824752808]",0.025974025974025976,0,0.2,0.974025974025974,1,0.4,1,0.2857142857142857,0.5,0,0,0.2857142984867096,1,0.6416666507720947,1,-2.0,77,50
0,81,2,"[0.3460939824581146, 0.036240916699171066, 0.61766517162323]",0.025974025974025976,0,0.19,0.974025974025974,1,0.3,1,0.22077922077922077,0.7,0,0,0.2857142984867096,1,0.6416666507720947,1,-2.0,77,50
0,82,2,"[0.29615548253059387, 0.02035096101462841, 0.6834935545921326]",0.025974025974025976,1,0.18,0.974025974025974,1,0.2,1,0.23376623376623376,0.8,0,0,0.2857142984867096,1,0.6416666507720947,1,-2.0,77,50
0,83,2,"[0.1419156789779663, 0.004316106904298067, 0.8537681698799133]",0.025974025974025976,0,0.17,0.974025974025974,1,0.1,1,0.012987012987012988,0.2,0,0,0.2857142984867096,1,0.6416666507720947,1,73.0,77,50
0,84,1,"[0.6179006099700928, 0.36022236943244934, 0.021877093240618706]",1.0,1,0.16,0.0,0,0.0,0,0.987012987012987,0.7,0,0,0.2857142984867096,1,0.6416666507720947,1,-10.0,77,50
0,85,1,"[0.2775019705295563, 0.7047666311264038, 0.01773141697049141]",1.0,1,0.15,0.0,0,0.0,0,0.6623376623376623,0.6,0,1,0.2857142984867096,1,0.6416666507720947,1,-10.0,77,50
0,86,2,"[0.2467440366744995, 0.7349048852920532, 0.01835101842880249]",1.0,0,0.14,0.0,0,0.0,0,0.7792207792207793,1.0,0,1,0.2857142984867096,1,0.6416666507720947,1,-2.0,77,50
0,87,0,"[0.29909566044807434, 0.6788104772567749, 0.022093897685408592]",1.0,1,0.13,0.0,0,0.0,0,0.7922077922077922,0.3,0,1,0.2857142984867096,1,0.6416666507720947,1,-10.0,77,50
0,88,1,"[0.6260743737220764, 0.3437304198741913, 0.030195336788892746]",0.2077922077922078,1,0.12,0.7922077922077922,1,0.2,1,0.42857142857142855,0.2,1,1,0.2857142984867096,1,0.6416666507720947,1,-10.0,77,50
0,89,0,"[0.6360837817192078, 0.3255005478858948, 0.03841567412018776]",0.2077922077922078,0,0.11,0.7922077922077922,1,0.1,1,0.14285714285714285,0.7,1,1,0.2857142984867096,1,0.6416666507720947,1,83.0,77,50
0,90,1,"[0.250677227973938, 0.7217586040496826, 0.027564264833927155]",0.8571428571428571,0,0.1,0.14285714285714285,1,0.6,1,0.7922077922077922,0.5,1,1,0.2857142984867096,1,0.6416666507720947,1,108.5,77,50
0,91,0,"[0.21867401897907257, 0.7549713850021362, 0.02635459415614605]",0.8571428571428571,0,0.09,0.14285714285714285,1,0.5,1,0.7922077922077922,0.8,1,0,0.2857142984867096,1,0.6416666507720947,1,-10.0,77,50
0,92,1,"[0.5203512907028198, 0.44315534830093384, 0.036493346095085144]",0.06493506493506493,1,0.08,0.9350649350649352,2,1.1,2,0.7792207792207793,0.7,1,0,0.2857142984867096,1,0.6416666507720947,1,-10.0,77,50
0,93,0,"[0.7181831002235413, 0.23610730469226837, 0.045709531754255295]",0.06493506493506493,1,0.07,0.9350649350649352,2,0.8999999999999999,2,0.03896103896103896,0.1,1,1,0.2857142984867096,1,0.6416666507720947,1,-7.0,77,50
0,94,1,"[0.7734436988830566, 0.16785189509391785, 0.05870439112186432]",0.06493506493506493,1,0.06,0.9350649350649352,2,0.7,2,0.8571428571428571,0.5,1,1,0.2857142984867096,1,0.6416666507720947,1,-10.0,77,50
0,95,0,"[0.7627077102661133, 0.15492358803749084, 0.08236876130104065]",0.06493506493506493,1,0.05,0.9350649350649352,2,0.5,2,0.935064935064935,0.3,1,1,0.2857142984867096,1,0.6416666507720947,1,-1.0,77,50
0,96,0,"[0.48931774497032166, 0.40912988781929016, 0.10155237466096878]",0.2077922077922078,0,0.04,0.7922077922077922,1,0.3,1,0.961038961038961,1.0,0,1,0.2857142984867096,1,0.6416666507720947,1,-12.0,77,50
0,97,1,"[0.5167095065116882, 0.3660479485988617, 0.1172424778342247]",0.2077922077922078,1,0.03,0.7922077922077922,1,0.2,1,0.24675324675324675,0.3,0,1,0.2857142984867096,1,0.6416666507720947,1,-10.0,77,50
0,98,0,"[0.6883987784385681, 0.18483072519302368, 0.1267705261707306]",0.2077922077922078,1,0.02,0.7922077922077922,1,0.1,1,0.7922077922077922,0.1,0,1,0.2857142984867096,1,0.6416666507720947,1,169.0,77,50
0,99,1,"[0.17089128494262695, 0.7894752025604248, 0.03963356465101242]",1.0,0,0.01,0.0,0,0.0,0,0.7402597402597403,1.0,0,1,0.2857142984867096,1,0.6416666507720947,1,5.5,77,50
1,0,0,"[0.7688642740249634, 0.1104285940527916, 0.1207071915268898]",1.0,1,1.0,0.0,0,0.0,0,0.33766233766233766,0.9,0,0,0.2857142984867096,1,0.6416666507720947,1,-10.0,77,50
1,1,0,"[0.7481600046157837, 0.11288467049598694, 0.13895530998706818]",0.6623376623376623,0,0.99,0.33766233766233766,1,0.8,1,0.03896103896103896,0.6,1,0,0.2857142984867096,1,0.6416666507720947,1,-10.0,77,50
1,2,0,"[0.7320376038551331, 0.08339439332485199, 0.18456800282001495]",0.6233766233766234,0,0.98,0.37662337662337664,2,1.2,2,0.2597402597402597,0.2,1,0,0.2857142984867096,1,0.6416666507720947,1,-10.0,77,50
1,3,0,"[0.6891312599182129, 0.0934218317270279, 0.21744686365127563]",0.36363636363636365,0,0.97,0.6363636363636364,3,1.1,3,0.2987012987012987,0.9,1,0,0.2857142984867096,1,0.6416666507720947,1,10.0,77,50
1,4,0,"[0.6452900767326355, 0.06381179392337799, 0.2908981442451477]",0.3246753246753247,0,0.96,0.6753246753246753,3,1.6,3,0.19480519480519481,0.7,1,0,0.2857142984867096,1,0.6416666507720947,1,-10.0,77,50
1,5,0,"[0.5871637463569641, 0.037602171301841736, 0.37523409724235535]",0.12987012987012986,0,0.95,0.8701298701298701,4,1.9,4,0.4805194805194805,0.8,1,0,0.2857142984867096,1,0.6416666507720947,1,-12.0,77,50
1,6,0,"[0.4244951605796814, 0.013390988111495972, 0.562113881111145]",0.12987012987012986,0,0.94,0.8701298701298701,4,1.5,4,0.7272727272727273,0.1,0,0,0.2857142984867096,1,0.6416666507720947,1,-9.0,77,50
1,7,2,"[0.31391197443008423, 0.009652855806052685, 0.6764351725578308]",0.16883116883116883,1,0.93,0.8311688311688312,3,1.1,3,0.35064935064935066,0.4,0,0,0.2857142984867096,1,0.6416666507720947,1,-2.0,77,50
1,8,2,"[0.15738140046596527, 0.0030793279875069857, 0.8395392894744873]",0.16883116883116883,0,0.92,0.8311688311688312,3,0.8,3,0.5454545454545454,0.6,0,0,0.2857142984867096,1,0.6416666507720947,1,24.0,77,50
1,9,2,"[0.23868156969547272, 0.005243876948952675, 0.7560745477676392]",0.5064935064935064,0,0.91,0.4935064935064935,2,0.5,2,0.6233766233766234,0.4,0,0,0.2857142984867096,1,0.6416666507720947,1,-2.0,77,50
1,10,2,"[0.3409886062145233, 0.008059178479015827, 0.650952160358429]",0.5064935064935064,0,0.9,0.4935064935064935,2,0.30000000000000004,2,0.3246753246753247,0.8,0,0,0.2857142984867096,1,0.6416666507720947,1,13.0,77,50
1,11,2,"[0.6156046390533447, 0.014295085333287716, 0.3701002597808838]",0.7012987012987013,1,0.89,0.2987012987012987,1,0.1,1,0.8961038961038961,0.7,0,0,0.2857142984867096,1,0.6416666507720947,1,21.0,77,50
1,12,0,"[0.7210690379142761, 0.20403796434402466, 0.07489299774169922]",1.0,1,0.88,0.0,0,0.0,0,0.16883116883116883,1.0,0,0,0.2857142984867096,1,0.6416666507720947,1,-10.0,77,50
1,13,1,"[0.5207903981208801, 0.38084328174591064, 0.09836632758378983]",0.8311688311688312,0,0.87,0.16883116883116883,1,0.9,1,0.22077922077922077,0.4,1,0,0.2857142984867096,1,0.6416666507720947,1,-12.0,77,50
1,14,0,"[0.5622059106826782, 0.3263062834739685, 0.11148775368928909]",0.8311688311688312,1,0.86,0.16883116883116883,1,0.8,1,0.2857142857142857,0.8,1,0,0.2857142984867096,1,0.6416666507720947,1,-10.0,77,50
1,15,0,"[0.8345689177513123, 0.04504641890525818, 0.120384581387043]",0.5454545454545454,1,0.85,0.45454545454545453,2,1.4,2,0.922077922077922,0.6,1,0,0.2857142984867096,1,0.6416666507720947,1,-12.0,77,50
1,16,0,"[0.7324778437614441, 0.026709385216236115, 0.2408127784729004]",0.5454545454545454,0,0.84,0.45454545454545453,2,1.2,2,0.5324675324675324,0.4,0,0,0.2857142984867096,1,0.6416666507720947,1,-10.0,77,50
