episode,step,action,distribution,available_computation_units,remain_epochs,mec_comp_units_sum,mec_comp_units_nonzero,mec_proc_times_sum,mec_proc_times_nonzero,queue_comp_units,queue_proc_times,local_success,offload_success,ctx_vel_sum,ctx_vel_nonzero,ctx_comp_sum,ctx_comp_nonzero,reward,env_max_comp_units,env_agent_velocities
0,0,1,"[5.3825533541385084e-06, 0.9999946355819702, 1.6316917292727191e-25]",1.0,1.0,0.0,0,0.0,0,0.26119402985074625,0.8,0,0,0.5714285969734192,1,1.0,1,-0.1,134,70
0,1,1,"[9.731264155598661e-32, 1.0, 0.0]",1.0,0.99,0.0,0,0.0,0,1.0,1.0,0,0,0.5714285969734192,1,1.0,1,0.0,134,70
0,2,1,"[9.433303961782456e-32, 1.0, 0.0]",1.0,0.98,0.0,0,0.0,0,1.0746268656716418,0.1,0,1,0.5714285969734192,1,1.0,1,-0.1,134,70
0,3,1,"[9.436255040350195e-32, 1.0, 0.0]",1.0,0.97,0.0,0,0.0,0,0.373134328358209,1.0,0,0,0.5714285969734192,1,1.0,1,0.0,134,70
0,4,1,"[9.440287573720691e-32, 1.0, 0.0]",1.0,0.96,0.0,0,0.0,0,1.335820895522388,1.0,0,1,0.5714285969734192,1,1.0,1,-0.1,134,70
0,5,1,"[9.433015965666504e-32, 1.0, 0.0]",1.0,0.95,0.0,0,0.0,0,0.029850746268656716,0.5,0,0,0.5714285969734192,1,1.0,1,0.0,134,70
0,6,1,"[9.433520252743007e-32, 1.0, 0.0]",1.0,0.94,0.0,0,0.0,0,1.291044776119403,0.1,0,1,0.5714285969734192,1,1.0,1,1.725,134,70
0,7,1,"[9.436471331310746e-32, 1.0, 0.0]",1.0,0.93,0.0,0,0.0,0,1.1492537313432836,0.8,0,1,0.5714285969734192,1,1.0,1,-0.1,134,70
0,8,1,"[9.434095657227734e-32, 1.0, 0.0]",1.0,0.92,0.0,0,0.0,0,0.4701492537313433,0.6,0,0,0.5714285969734192,1,1.0,1,0.0,134,70
0,9,1,"[9.433879954014358e-32, 1.0, 0.0]",1.0,0.91,0.0,0,0.0,0,1.0671641791044777,0.4,0,1,0.5714285969734192,1,1.0,1,0.015,134,70
0,10,1,"[9.432944260511104e-32, 1.0, 0.0]",1.0,0.9,0.0,0,0.0,0,0.9850746268656716,0.1,0,1,0.5714285969734192,1,1.0,1,1.19,134,70
0,11,1,"[9.434959645575589e-32, 1.0, 0.0]",1.0,0.89,0.0,0,0.0,0,1.2537313432835822,0.3,0,0,0.5714285969734192,1,1.0,1,0.0,134,70
0,12,1,"[9.434959645575589e-32, 1.0, 0.0]",1.0,0.88,0.0,0,0.0,0,0.6194029850746269,1.0,0,1,0.5714285969734192,1,1.0,1,1.86,134,70
0,13,1,"[9.433807661111783e-32, 1.0, 0.0]",1.0,0.87,0.0,0,0.0,0,1.1044776119402986,0.4,0,1,0.5714285969734192,1,1.0,1,2.265,134,70
0,14,1,"[9.434383653343686e-32, 1.0, 0.0]",1.0,0.86,0.0,0,0.0,0,1.2014925373134329,0.5,0,1,0.5714285969734192,1,1.0,1,-0.1,134,70
0,15,1,"[9.433735955956383e-32, 1.0, 0.0]",1.0,0.85,0.0,0,0.0,0,0.029850746268656716,0.9,0,0,0.5714285969734192,1,1.0,1,-0.1,134,70
0,16,1,"[9.434887352673013e-32, 1.0, 0.0]",1.0,0.84,0.0,0,0.0,0,0.3208955223880597,1.0,0,0,0.5714285969734192,1,1.0,1,1.36,134,70
0,17,1,"[9.432584559239752e-32, 1.0, 0.0]",1.0,0.83,0.0,0,0.0,0,0.29850746268656714,0.2,0,0,0.5714285969734192,1,1.0,1,-0.1,134,70
0,18,1,"[9.435391639749516e-32, 1.0, 0.0]",1.0,0.82,0.0,0,0.0,0,1.0671641791044777,0.6,0,0,0.5714285969734192,1,1.0,1,-0.1,134,70
0,19,1,"[9.432440561181777e-32, 1.0, 0.0]",1.0,0.81,0.0,0,0.0,0,0.05970149253731343,0.3,0,0,0.5714285969734192,1,1.0,1,0.0,134,70
0,20,1,"[9.432224270221225e-32, 1.0, 0.0]",1.0,0.8,0.0,0,0.0,0,0.41044776119402987,0.1,0,1,0.5714285969734192,1,1.0,1,-0.1,134,70
0,21,1,"[9.433303961782456e-32, 1.0, 0.0]",1.0,0.79,0.0,0,0.0,0,0.5223880597014925,0.5,0,0,0.5714285969734192,1,1.0,1,0.745,134,70
0,22,1,"[9.432728557297728e-32, 1.0, 0.0]",1.0,0.78,0.0,0,0.0,0,0.7014925373134329,0.1,0,0,0.5714285969734192,1,1.0,1,-0.1,134,70
0,23,1,"[9.436111042292219e-32, 1.0, 0.0]",1.0,0.77,0.0,0,0.0,0,0.9029850746268657,0.9,0,0,0.5714285969734192,1,1.0,1,-0.1,134,70
0,24,1,"[9.439783874391363e-32, 1.0, 0.0]",1.0,0.76,0.0,0,0.0,0,1.462686567164179,0.9,0,0,0.5714285969734192,1,1.0,1,-0.1,134,70
0,25,1,"[9.434383653343686e-32, 1.0, 0.0]",1.0,0.75,0.0,0,0.0,0,0.7611940298507462,0.7,0,0,0.5714285969734192,1,1.0,1,-0.1,134,70
0,26,1,"[9.435895339078843e-32, 1.0, 0.0]",1.0,0.74,0.0,0,0.0,0,1.2014925373134329,0.7,0,0,0.5714285969734192,1,1.0,1,-0.1,134,70
0,27,1,"[9.440071870507315e-32, 1.0, 0.0]",1.0,0.73,0.0,0,0.0,0,1.4104477611940298,1.0,0,0,0.5714285969734192,1,1.0,1,-0.1,134,70
0,28,1,"[9.436399038408171e-32, 1.0, 0.0]",1.0,0.72,0.0,0,0.0,0,1.1940298507462686,0.8,0,0,0.5714285969734192,1,1.0,1,-0.1,134,70
0,29,1,"[9.435031350730989e-32, 1.0, 0.0]",1.0,0.71,0.0,0,0.0,0,0.9029850746268657,0.8,0,0,0.5714285969734192,1,1.0,1,-0.1,134,70
0,30,1,"[9.432728557297728e-32, 1.0, 0.0]",1.0,0.7,0.0,0,0.0,0,0.2835820895522388,0.5,0,0,0.5714285969734192,1,1.0,1,-0.1,134,70
0,31,1,"[9.432224270221225e-32, 1.0, 0.0]",1.0,0.69,0.0,0,0.0,0,0.029850746268656716,0.2,0,0,0.5714285969734192,1,1.0,1,0.0,134,70
0,32,1,"[9.433520252743007e-32, 1.0, 0.0]",1.0,0.68,0.0,0,0.0,0,1.2164179104477613,0.5,0,1,0.5714285969734192,1,1.0,1,-0.07,134,70
0,33,1,"[9.433520252743007e-32, 1.0, 0.0]",1.0,0.67,0.0,0,0.0,0,0.5970149253731343,0.7,0,0,0.5714285969734192,1,1.0,1,-0.1,134,70
0,34,1,"[9.434383653343686e-32, 1.0, 0.0]",1.0,0.66,0.0,0,0.0,0,0.8134328358208955,0.8,0,0,0.5714285969734192,1,1.0,1,-0.1,134,70
0,35,1,"[9.43315996372448e-32, 1.0, 0.0]",1.0,0.65,0.0,0,0.0,0,0.8656716417910447,0.4,0,0,0.5714285969734192,1,1.0,1,-0.1,134,70
0,36,1,"[9.43308825856908e-32, 1.0, 0.0]",1.0,0.64,0.0,0,0.0,0,0.5522388059701493,0.6,0,0,0.5714285969734192,1,1.0,1,-0.1,134,70
0,37,1,"[9.435967631981419e-32, 1.0, 0.0]",1.0,0.63,0.0,0,0.0,0,1.2985074626865671,0.8,0,0,0.5714285969734192,1,1.0,1,-0.1,134,70
0,38,1,"[9.43315996372448e-32, 1.0, 0.0]",1.0,0.62,0.0,0,0.0,0,0.7835820895522388,0.5,0,0,0.5714285969734192,1,1.0,1,-0.1,134,70
0,39,1,"[9.432296563123801e-32, 1.0, 0.0]",1.0,0.61,0.0,0,0.0,0,0.5149253731343284,0.1,0,0,0.5714285969734192,1,1.0,1,-0.1,134,70
0,40,1,"[9.434095657227734e-32, 1.0, 0.0]",1.0,0.6,0.0,0,0.0,0,0.5447761194029851,1.0,0,0,0.5714285969734192,1,1.0,1,-0.1,134,70
0,41,1,"[9.433232256627055e-32, 1.0, 0.0]",1.0,0.59,0.0,0,0.0,0,1.3507462686567164,0.2,0,0,0.5714285969734192,1,1.0,1,-0.1,134,70
0,42,1,"[9.433663663053807e-32, 1.0, 0.0]",1.0,0.58,0.0,0,0.0,0,0.5373134328358209,0.9,0,0,0.5714285969734192,1,1.0,1,-0.1,134,70
0,43,1,"[9.432224270221225e-32, 1.0, 0.0]",1.0,0.57,0.0,0,0.0,0,0.3880597014925373,0.1,0,0,0.5714285969734192,1,1.0,1,-0.1,134,70
0,44,1,"[9.432440561181777e-32, 1.0, 0.0]",1.0,0.56,0.0,0,0.0,0,0.1044776119402985,0.6,0,0,0.5714285969734192,1,1.0,1,0.0,134,70
0,45,1,"[9.435463344904916e-32, 1.0, 0.0]",1.0,0.55,0.0,0,0.0,0,1.4104477611940298,1.0,0,1,0.5714285969734192,1,1.0,1,-0.1,134,70
0,46,1,"[9.432368268279201e-32, 1.0, 0.0]",1.0,0.54,0.0,0,0.0,0,0.08208955223880597,0.6,0,0,0.5714285969734192,1,1.0,1,-0.1,134,70
0,47,1,"[9.432440561181777e-32, 1.0, 0.0]",1.0,0.53,0.0,0,0.0,0,0.44029850746268656,0.4,0,0,0.5714285969734192,1,1.0,1,-0.1,134,70
0,48,1,"[9.433376254685031e-32, 1.0, 0.0]",1.0,0.52,0.0,0,0.0,0,1.2388059701492538,0.4,0,0,0.5714285969734192,1,1.0,1,-0.1,134,70
0,49,1,"[9.432512266337177e-32, 1.0, 0.0]",1.0,0.51,0.0,0,0.0,0,1.0597014925373134,0.1,0,0,0.5714285969734192,1,1.0,1,0.01,134,70
0,50,1,"[9.432296563123801e-32, 1.0, 0.0]",1.0,0.5,0.0,0,0.0,0,0.16417910447761194,0.5,0,0,0.5714285969734192,1,1.0,1,-0.1,134,70
