episode,step,action,distribution,available_computation_units,remain_epochs,mec_comp_units_sum,mec_comp_units_nonzero,mec_proc_times_sum,mec_proc_times_nonzero,queue_comp_units,queue_proc_times,local_success,offload_success,ctx_vel_sum,ctx_vel_nonzero,ctx_comp_sum,ctx_comp_nonzero,reward,env_max_comp_units,env_agent_velocities
0,0,2,"[0.21411602199077606, 0.14952653646469116, 0.6363574266433716]",1.0,1.0,0.0,0,0.0,0,0.34065934065934067,0.1,0,0,0.3571428656578064,1,0.7583333253860474,1,-0.05,91,55
0,1,1,"[0.21673338115215302, 0.4477047026157379, 0.33556199073791504]",1.0,0.99,0.0,0,0.0,0,0.3076923076923077,0.5,0,0,0.3571428656578064,1,0.7583333253860474,1,0.0,91,55
0,2,0,"[0.20651867985725403, 0.4773494005203247, 0.31613191962242126]",1.0,0.98,0.0,0,0.0,0,0.3516483516483517,0.3,0,1,0.3571428656578064,1,0.7583333253860474,1,0.0,91,55
0,3,2,"[0.20140120387077332, 0.4685917794704437, 0.33000701665878296]",0.6483516483516484,0.97,0.3516483516483517,1,0.2,1,1.1538461538461537,0.1,1,1,0.3571428656578064,1,0.7583333253860474,1,-0.05,91,55
0,4,2,"[0.20040082931518555, 0.4712947905063629, 0.3283044397830963]",0.6483516483516484,0.96,0.3516483516483517,1,0.1,1,0.5054945054945055,0.8,1,1,0.3571428656578064,1,0.7583333253860474,1,0.27,91,55
0,5,1,"[0.20270612835884094, 0.47524869441986084, 0.3220451772212982]",1.0,0.95,0.0,0,0.0,0,1.5714285714285714,0.3,1,1,0.3571428656578064,1,0.7583333253860474,1,0.255,91,55
0,6,1,"[0.20209002494812012, 0.4734497368335724, 0.3244602382183075]",1.0,0.94,0.0,0,0.0,0,1.4835164835164836,1.0,1,1,0.3571428656578064,1,0.7583333253860474,1,0.0,91,55
0,7,1,"[0.2032080739736557, 0.48175671696662903, 0.31503525376319885]",1.0,0.93,0.0,0,0.0,0,0.5604395604395604,0.6,1,1,0.3571428656578064,1,0.7583333253860474,1,1.415,91,55
0,8,0,"[0.2028438299894333, 0.4776875376701355, 0.31946861743927]",1.0,0.92,0.0,0,0.0,0,1.3956043956043955,0.2,1,1,0.3571428656578064,1,0.7583333253860474,1,-0.1,91,55
0,9,1,"[0.20236961543560028, 0.47846558690071106, 0.31916487216949463]",1.0,0.91,0.0,0,0.0,0,1.021978021978022,0.3,0,1,0.3571428656578064,1,0.7583333253860474,1,0.0,91,55
