model,worker_id,trained_comp,trained_vel,test_comp,test_vel,env_type,mean_reward,std_reward
Individual_W1,1,200,10,150,25,Extra,23.040000000000006,5.19022157523164
Individual_W1,1,200,10,150,30,Extra,21.958333333333332,4.252001162851309
Individual_W1,1,200,10,150,35,Extra,21.21833333333334,4.57565083409514
Individual_W1,1,200,10,100,10,Extra,13.395000000000001,3.351948438346469
Individual_W1,1,200,10,150,15,Extra,22.928333333333335,4.333179804972581
Individual_W2,2,200,15,200,5,Seen,33.00666666666667,6.226070635284789
Individual_W2,2,200,15,200,10,Seen,31.308333333333334,6.284253911342397
Individual_W2,2,200,15,200,15,Seen,29.610000000000003,4.923944895440377
Individual_W2,2,200,15,200,20,Seen,30.23166666666667,6.091476057209415
Individual_W2,2,200,15,200,25,Seen,31.75,7.3882902848584235
Individual_W2,2,200,15,200,7,Intra,29.705000000000002,4.970971568348921
Individual_W2,2,200,15,200,12,Intra,29.16500000000001,5.375424789415872
Individual_W2,2,200,15,200,17,Intra,30.28333333333334,6.629383245990702
Individual_W2,2,200,15,200,25,Intra,31.778333333333325,6.506979372608733
Individual_W2,2,200,15,200,30,Intra,30.771666666666665,5.1748056860996146
Individual_W2,2,200,15,200,35,Intra,30.27,5.781530939119846
Individual_W2,2,200,15,100,25,Extra,14.32666666666667,2.6936262216985907
Individual_W2,2,200,15,100,30,Extra,13.919999999999998,3.0961158462391767
Individual_W2,2,200,15,150,25,Extra,21.508333333333336,4.051668037844277
Individual_W2,2,200,15,150,30,Extra,21.488333333333337,3.7286209097853993
Individual_W2,2,200,15,150,35,Extra,21.83833333333333,4.627340548906635
Individual_W2,2,200,15,100,10,Extra,14.36166666666667,3.785205483927597
Individual_W2,2,200,15,150,15,Extra,22.34833333333334,5.1712906727646075
Individual_W3,3,200,20,200,5,Seen,49.433333333333344,0.8088400473654984
Individual_W3,3,200,20,200,10,Seen,49.730000000000004,0.26664583251946883
Individual_W3,3,200,20,200,15,Seen,49.73333333333334,0.2766867462592942
Individual_W3,3,200,20,200,20,Seen,49.608333333333334,0.33168341666246776
Individual_W3,3,200,20,200,25,Seen,49.705000000000005,0.28499999999999887
Individual_W3,3,200,20,200,7,Intra,49.076666666666675,2.455664653182288
Individual_W3,3,200,20,200,12,Intra,49.55499999999999,0.4563167759353145
Individual_W3,3,200,20,200,17,Intra,49.686666666666675,0.3253032773001558
Individual_W3,3,200,20,200,25,Intra,49.67333333333334,0.3405224743765898
Individual_W3,3,200,20,200,30,Intra,49.69833333333334,0.31556386921755697
Individual_W3,3,200,20,200,35,Intra,49.718333333333334,0.351777233803188
Individual_W3,3,200,20,100,25,Extra,49.40833333333333,0.6503951790172566
Individual_W3,3,200,20,100,30,Extra,49.70833333333333,0.43494891143162684
Individual_W3,3,200,20,150,25,Extra,49.58,0.7622991538759563
Individual_W3,3,200,20,150,30,Extra,49.654999999999994,0.3428678073738246
Individual_W3,3,200,20,150,35,Extra,49.74666666666666,0.521525540015913
Individual_W3,3,200,20,100,10,Extra,49.66166666666667,0.5837641266432491
Individual_W3,3,200,20,150,15,Extra,49.72833333333334,0.31323136638735344
Individual_W4,4,200,25,200,5,Seen,42.896666666666675,13.79339173501411
Individual_W4,4,200,25,200,10,Seen,47.235,5.9494978779725605
Individual_W4,4,200,25,200,15,Seen,48.126666666666665,4.847331453719895
Individual_W4,4,200,25,200,20,Seen,49.49166666666667,0.5513745450135399
Individual_W4,4,200,25,200,25,Seen,48.953333333333354,1.227119481640734
Individual_W4,4,200,25,200,7,Intra,49.00333333333334,1.2990979776581741
Individual_W4,4,200,25,200,12,Intra,48.39333333333333,2.9920654330337695
Individual_W4,4,200,25,200,17,Intra,49.52833333333334,0.5780258548619522
Individual_W4,4,200,25,200,25,Intra,48.60166666666667,2.42543753212121
Individual_W4,4,200,25,200,30,Intra,49.370000000000005,0.7969316156358713
Individual_W4,4,200,25,200,35,Intra,48.95666666666668,2.2820215209813903
Individual_W4,4,200,25,100,25,Extra,49.52166666666666,0.5853322892929185
Individual_W4,4,200,25,100,30,Extra,49.39166666666667,0.7657331272853616
Individual_W4,4,200,25,150,25,Extra,49.19166666666668,1.139011511013924
Individual_W4,4,200,25,150,30,Extra,49.30833333333333,0.8085051363816771
Individual_W4,4,200,25,150,35,Extra,49.27,1.2445615024310102
Individual_W4,4,200,25,100,10,Extra,48.34500000000001,2.6910453359243136
Individual_W4,4,200,25,150,15,Extra,46.81833333333334,5.4175406987139665
