model,worker_id,trained_comp,trained_vel,test_comp,test_vel,env_type,mean_reward,std_reward
A3C_Global,Global,All,All,200,5.0,Seen,70.66000000000001,10.6795864464251
A3C_Global,Global,All,All,200,8.75,Seen,61.513333333333335,13.370944452638923
A3C_Global,Global,All,All,200,12.5,Seen,66.92666666666666,12.428862466944524
A3C_Global,Global,All,All,200,16.25,Seen,71.38666666666667,11.670246593605276
A3C_Global,Global,All,All,200,20.0,Seen,71.90166666666667,10.386670009627188
A3C_Global,Global,All,All,200,7.0,Intra,70.11999999999999,11.430774251991854
A3C_Global,Global,All,All,200,12.0,Intra,67.95166666666667,12.146580337234381
A3C_Global,Global,All,All,200,17.0,Intra,64.26166666666667,12.125075142951577
A3C_Global,Global,All,All,200,25.0,Intra,64.37666666666668,13.028256044289105
A3C_Global,Global,All,All,200,30.0,Intra,70.21333333333334,10.434892854691364
A3C_Global,Global,All,All,200,35.0,Intra,68.12000000000002,12.528125691153223
A3C_Global,Global,All,All,100,25.0,Extra,51.66833333333334,7.362251504955683
A3C_Global,Global,All,All,100,30.0,Extra,51.58166666666667,9.827253629009931
A3C_Global,Global,All,All,150,25.0,Extra,61.75166666666667,9.006659418946013
A3C_Global,Global,All,All,150,30.0,Extra,60.24333333333334,10.196353378645831
A3C_Global,Global,All,All,150,35.0,Extra,62.98499999999999,11.868910017352059
A3C_Global,Global,All,All,100,10.0,Extra,46.86333333333334,16.75412353886516
A3C_Global,Global,All,All,150,15.0,Extra,61.001666666666665,11.245810207460478
Individual_W0,0,200,5,200,5.0,Seen,30.80333333333333,7.000808683446665
Individual_W0,0,200,5,200,8.75,Seen,30.445000000000007,6.417662476842068
Individual_W0,0,200,5,200,12.5,Seen,31.88833333333334,7.452177347743557
Individual_W0,0,200,5,200,16.25,Seen,30.415000000000003,6.2029045615743605
Individual_W0,0,200,5,200,20.0,Seen,30.568333333333328,5.418448168577009
Individual_W0,0,200,5,200,7.0,Intra,32.46666666666667,6.070905112822047
Individual_W0,0,200,5,200,12.0,Intra,31.68,5.756743871321705
Individual_W0,0,200,5,200,17.0,Intra,29.971666666666668,7.148154579252529
Individual_W0,0,200,5,200,25.0,Intra,29.686666666666667,6.697473818952603
Individual_W0,0,200,5,200,30.0,Intra,31.855000000000008,6.939672782871923
Individual_W0,0,200,5,200,35.0,Intra,31.105,6.059528997097602
Individual_W0,0,200,5,100,25.0,Extra,13.701666666666664,3.132823096754037
Individual_W0,0,200,5,100,30.0,Extra,13.973333333333333,3.4756230456646984
Individual_W0,0,200,5,150,25.0,Extra,23.215,5.00295162878875
