model,worker_id,trained_comp,trained_vel,test_comp,test_vel,env_type,mean_reward,std_reward
Individual_W1,1,200,10,200,25,Intra,-3.256753518372398,9.47477793971436
Individual_W1,1,200,10,200,30,Intra,-4.684064449310258,9.519524775906095
Individual_W1,1,200,10,200,35,Intra,-4.8991082772097005,8.58236777217749
Individual_W1,1,200,10,100,25,Extra,-25.551318719770006,6.487858288367523
Individual_W1,1,200,10,100,30,Extra,-26.242369917269126,4.934253650633063
Individual_W1,1,200,10,150,25,Extra,-13.933226805139244,7.014948818367692
Individual_W1,1,200,10,150,30,Extra,-13.654165456850448,6.1496909963357105
Individual_W1,1,200,10,150,35,Extra,-13.216734323159978,8.540272956065733
Individual_W1,1,200,10,100,10,Extra,-23.408985268842052,5.961286443275022
Individual_W1,1,200,10,150,15,Extra,-13.375804486233198,6.253071517929695
Individual_W2,2,200,15,200,5,Seen,3.300714272381517,4.659869470457414
Individual_W2,2,200,15,200,10,Seen,3.4612670425136622,3.488433905788757
Individual_W2,2,200,15,200,15,Seen,3.419442366726736,3.319394851931969
Individual_W2,2,200,15,200,20,Seen,3.1491684011252157,3.387083926910483
Individual_W2,2,200,15,200,20,Seen,4.232969472503411,3.9114166515452418
Individual_W2,2,200,15,200,7,Intra,3.106642878111087,3.5143866481017594
Individual_W2,2,200,15,200,12,Intra,4.277671426357478,3.664219716514351
Individual_W2,2,200,15,200,17,Intra,3.5309313944004765,3.5451700653064417
Individual_W2,2,200,15,200,25,Intra,3.2730992754773327,4.195417681877217
Individual_W2,2,200,15,200,30,Intra,2.784928225818074,2.2409185920402908
Individual_W2,2,200,15,200,35,Intra,4.906608445180567,4.560209660771598
Individual_W2,2,200,15,100,25,Extra,1.1051381498148032,1.7507601321769917
Individual_W2,2,200,15,100,30,Extra,0.827901442822588,2.045304506320714
Individual_W2,2,200,15,150,25,Extra,2.665217965334461,3.6253371026275176
Individual_W2,2,200,15,150,30,Extra,1.7494947816146549,2.7223566489189186
Individual_W2,2,200,15,150,35,Extra,1.5709582890394844,2.6691334270840725
Individual_W2,2,200,15,100,10,Extra,1.7516745330054013,2.1440327328212185
Individual_W2,2,200,15,150,15,Extra,1.5049994706578995,2.4706527258517252
Individual_W3,3,200,20,200,5,Seen,-2.541055789175364,4.5113820558801825
Individual_W3,3,200,20,200,10,Seen,-1.836312209614105,1.435013989464366
Individual_W3,3,200,20,200,15,Seen,-1.8860413206212872,1.1513937194065011
Individual_W3,3,200,20,200,20,Seen,-1.4626365811112023,1.0483378474002212
Individual_W3,3,200,20,200,20,Seen,-1.850245888425654,1.0452186298672055
Individual_W3,3,200,20,200,7,Intra,-1.6677150597440993,1.4951729269148115
Individual_W3,3,200,20,200,12,Intra,-1.8681555564292827,1.2775884654054852
Individual_W3,3,200,20,200,17,Intra,-1.580690588058744,0.9896042153718303
Individual_W3,3,200,20,200,25,Intra,-1.6726787160025283,1.1728202731177721
Individual_W3,3,200,20,200,30,Intra,-1.2558858904156827,1.1999969972338036
Individual_W3,3,200,20,200,35,Intra,-2.1792653994137803,1.240331924988109
Individual_W3,3,200,20,100,25,Extra,-1.7195319330719145,1.2868952732932917
Individual_W3,3,200,20,100,30,Extra,-1.3373594416942114,1.5341677949793482
Individual_W3,3,200,20,150,25,Extra,-2.083036610570203,1.2816053901782158
Individual_W3,3,200,20,150,30,Extra,-2.246387799035286,1.1167305319944227
Individual_W3,3,200,20,150,35,Extra,-1.554213188860991,1.1044292838078136
Individual_W3,3,200,20,100,10,Extra,-1.3341687241543914,1.6232852421869348
Individual_W3,3,200,20,150,15,Extra,-1.9788004024740535,1.3504677961482252
Individual_W4,4,200,20,200,5,Seen,2.423007337800818,5.173182269120257
Individual_W4,4,200,20,200,10,Seen,2.4240809250673085,4.192717268211996
Individual_W4,4,200,20,200,15,Seen,2.6232059411217294,4.417340806416795
Individual_W4,4,200,20,200,20,Seen,5.474682833034649,5.167002720423875
Individual_W4,4,200,20,200,20,Seen,3.2544702975342825,4.542027415412802
Individual_W4,4,200,20,200,7,Intra,4.900949399196132,6.826812918588225
Individual_W4,4,200,20,200,12,Intra,3.9110201543281353,5.23454980190462
Individual_W4,4,200,20,200,17,Intra,2.2364068809507094,4.953448170451937
Individual_W4,4,200,20,200,25,Intra,4.664357435058104,5.360301861695619
Individual_W4,4,200,20,200,30,Intra,3.6466413451369752,4.703559242219979
Individual_W4,4,200,20,200,35,Intra,4.330465080492179,4.377656351230138
Individual_W4,4,200,20,100,25,Extra,1.4173915512537825,3.175238478000596
Individual_W4,4,200,20,100,30,Extra,2.102292615410471,3.5487729858765626
Individual_W4,4,200,20,150,25,Extra,3.5492418481371013,4.284889030200923
Individual_W4,4,200,20,150,30,Extra,2.153223580650878,4.328213196096748
Individual_W4,4,200,20,150,35,Extra,3.4138113100704652,4.253232943944078
Individual_W4,4,200,20,100,10,Extra,1.1776557280912385,4.509987540736406
Individual_W4,4,200,20,150,15,Extra,2.10731069971147,3.757534229137687
