model,worker_id,trained_comp,trained_vel,test_comp,test_vel,env_type,mean_reward,std_reward
A3C_Global,Global,All,All,200,5,Seen,31.241666666666667,5.752189196780262
A3C_Global,Global,All,All,200,10,Seen,29.634999999999998,6.44278860432344
A3C_Global,Global,All,All,200,15,Seen,31.148333333333337,4.626184232772788
A3C_Global,Global,All,All,200,20,Seen,30.33,5.7158055716874525
A3C_Global,Global,All,All,200,25,Seen,29.345000000000006,6.19743697023213
A3C_Global,Global,All,All,200,7,Intra,32.975,7.317032071361537
A3C_Global,Global,All,All,200,12,Intra,31.77833333333333,6.497918683872723
A3C_Global,Global,All,All,200,17,Intra,31.71166666666667,7.527291271691887
A3C_Global,Global,All,All,200,25,Intra,29.703333333333333,6.9437853909489125
A3C_Global,Global,All,All,200,30,Intra,30.626666666666665,4.938146300879401
A3C_Global,Global,All,All,200,35,Intra,30.849999999999998,7.143236894667107
A3C_Global,Global,All,All,100,25,Extra,14.120000000000003,3.2616355815245006
A3C_Global,Global,All,All,100,30,Extra,13.333333333333334,3.0598838031678413
A3C_Global,Global,All,All,150,25,Extra,22.47166666666667,4.997777561632325
A3C_Global,Global,All,All,150,30,Extra,21.271666666666665,5.07982419862035
A3C_Global,Global,All,All,150,35,Extra,21.86666666666666,4.361084217893018
A3C_Global,Global,All,All,100,10,Extra,14.33666666666667,3.5118830023538967
A3C_Global,Global,All,All,150,15,Extra,22.01333333333333,4.116874488681377
Individual_W0,0,200,5,200,5,Seen,53.07999999999999,13.463732766213093
Individual_W0,0,200,5,200,10,Seen,57.666666666666664,13.68037726900184
Individual_W0,0,200,5,200,15,Seen,54.42333333333333,13.628290020721195
Individual_W0,0,200,5,200,20,Seen,58.541666666666664,12.15109791564349
Individual_W0,0,200,5,200,25,Seen,51.15,11.782189949241186
Individual_W0,0,200,5,200,7,Intra,52.17,15.819305715907173
Individual_W0,0,200,5,200,12,Intra,53.903333333333336,13.258060022324369
Individual_W0,0,200,5,200,17,Intra,51.83833333333334,12.951059694952463
Individual_W0,0,200,5,200,25,Intra,58.15,8.50333267999475
Individual_W0,0,200,5,200,30,Intra,57.04666666666667,13.444701145391402
Individual_W0,0,200,5,200,35,Intra,59.15166666666667,9.953922872694745
Individual_W0,0,200,5,100,25,Extra,31.563333333333333,12.610352449035235
Individual_W0,0,200,5,100,30,Extra,32.396666666666675,9.98519682107246
Individual_W0,0,200,5,150,25,Extra,43.01,10.677783790031839
Individual_W0,0,200,5,150,30,Extra,43.098333333333336,11.946523087864893
Individual_W0,0,200,5,150,35,Extra,42.77000000000001,9.920581300172554
Individual_W0,0,200,5,100,10,Extra,29.108333333333338,10.85237365228865
Individual_W0,0,200,5,150,15,Extra,42.98833333333334,10.288907322397694
Individual_W1,1,200,10,200,5,Seen,30.348333333333336,7.073076691856868
Individual_W1,1,200,10,200,10,Seen,28.453333333333337,5.250110051756588
Individual_W1,1,200,10,200,15,Seen,29.15,5.678306672474344
Individual_W1,1,200,10,200,20,Seen,29.573333333333338,4.380272695722139
Individual_W1,1,200,10,200,25,Seen,32.905,9.286471791446598
Individual_W1,1,200,10,200,7,Intra,34.71000000000001,6.9212884157021906
Individual_W1,1,200,10,200,12,Intra,30.006666666666664,6.094461055380989
Individual_W1,1,200,10,200,17,Intra,30.201666666666668,4.487213005369319
Individual_W1,1,200,10,200,25,Intra,30.645000000000007,6.0634471768678475
Individual_W1,1,200,10,200,30,Intra,32.00166666666667,6.9805979129457265
Individual_W1,1,200,10,200,35,Intra,30.433333333333334,5.786540897250755
Individual_W1,1,200,10,100,25,Extra,13.479999999999999,3.1027299807320228
Individual_W1,1,200,10,100,30,Extra,14.906666666666666,3.265749871349951
Individual_W1,1,200,10,150,25,Extra,21.83166666666667,4.072232870988048
Individual_W1,1,200,10,150,30,Extra,20.58833333333333,4.462131092750289
Individual_W1,1,200,10,150,35,Extra,21.763333333333332,5.2680314687324685
Individual_W1,1,200,10,100,10,Extra,13.198333333333332,2.8637237801311923
Individual_W1,1,200,10,150,15,Extra,22.506666666666668,5.589301288076077
Individual_W2,2,200,15,200,5,Seen,33.589999999999996,7.539743585383611
Individual_W2,2,200,15,200,10,Seen,31.46666666666666,6.726878093803164
Individual_W2,2,200,15,200,15,Seen,28.985,6.051269150627274
Individual_W2,2,200,15,200,20,Seen,32.031666666666666,7.7075556364445985
Individual_W2,2,200,15,200,25,Seen,29.21333333333333,6.801102034882941
Individual_W2,2,200,15,200,7,Intra,29.678333333333338,5.686074851971457
Individual_W2,2,200,15,200,12,Intra,30.108333333333338,5.3952152155611195
Individual_W2,2,200,15,200,17,Intra,32.038333333333334,6.6897394485053665
Individual_W2,2,200,15,200,25,Intra,29.068333333333335,5.07198980239073
Individual_W2,2,200,15,200,30,Intra,31.76833333333333,6.224273496204643
Individual_W2,2,200,15,200,35,Intra,32.23166666666667,6.913266031494972
Individual_W2,2,200,15,100,25,Extra,14.688333333333333,2.8429645130078955
Individual_W2,2,200,15,100,30,Extra,14.133333333333333,3.6205509095839115
Individual_W2,2,200,15,150,25,Extra,23.21833333333334,4.2441819654151915
Individual_W2,2,200,15,150,30,Extra,21.925,5.080301008142463
Individual_W2,2,200,15,150,35,Extra,22.355000000000004,3.48705582595595
Individual_W2,2,200,15,100,10,Extra,13.886666666666665,2.972174662132463
Individual_W2,2,200,15,150,15,Extra,22.218333333333327,5.804861229081096
Individual_W3,3,200,20,200,5,Seen,51.05,11.976762222459515
Individual_W3,3,200,20,200,10,Seen,58.07833333333334,14.86818013596673
Individual_W3,3,200,20,200,15,Seen,53.16333333333334,15.784084459423749
Individual_W3,3,200,20,200,20,Seen,56.716666666666676,12.256170781374673
Individual_W3,3,200,20,200,25,Seen,55.195,12.623320680391513
Individual_W3,3,200,20,200,7,Intra,55.835,15.11725917618667
Individual_W3,3,200,20,200,12,Intra,51.245000000000005,12.236389377590111
Individual_W3,3,200,20,200,17,Intra,56.913333333333334,12.814737175958347
Individual_W3,3,200,20,200,25,Intra,50.443333333333335,11.78500271060168
Individual_W3,3,200,20,200,30,Intra,54.61500000000001,14.17645436395622
Individual_W3,3,200,20,200,35,Intra,54.87500000000001,10.135397953048844
Individual_W3,3,200,20,100,25,Extra,32.47666666666667,12.574575760460293
Individual_W3,3,200,20,100,30,Extra,32.715,14.439604969204202
Individual_W3,3,200,20,150,25,Extra,41.736666666666665,9.689151436300062
Individual_W3,3,200,20,150,30,Extra,44.81833333333334,13.015993260429862
Individual_W3,3,200,20,150,35,Extra,45.08166666666666,10.932600204078726
Individual_W3,3,200,20,100,10,Extra,25.930000000000003,9.87925941893757
Individual_W3,3,200,20,150,15,Extra,41.370000000000005,12.053088124349435
Individual_W4,4,200,25,200,5,Seen,30.448333333333334,5.747890675910793
Individual_W4,4,200,25,200,10,Seen,30.410000000000004,6.59732774184619
Individual_W4,4,200,25,200,15,Seen,31.381666666666668,7.103068390178681
Individual_W4,4,200,25,200,20,Seen,30.035000000000004,7.459615159868058
Individual_W4,4,200,25,200,25,Seen,30.778333333333332,7.826032235785613
Individual_W4,4,200,25,200,7,Intra,31.73333333333334,5.003337774814817
Individual_W4,4,200,25,200,12,Intra,30.020000000000003,6.150821083400166
Individual_W4,4,200,25,200,17,Intra,30.411666666666672,6.934811741416554
Individual_W4,4,200,25,200,25,Intra,31.036666666666665,6.229980381634885
Individual_W4,4,200,25,200,30,Intra,30.413333333333334,5.756328884125908
Individual_W4,4,200,25,200,35,Intra,31.20833333333333,6.939453428685063
Individual_W4,4,200,25,100,25,Extra,13.748333333333335,2.369440276145871
Individual_W4,4,200,25,100,30,Extra,14.620000000000001,3.2003020690761885
Individual_W4,4,200,25,150,25,Extra,21.433333333333334,4.11720644234521
Individual_W4,4,200,25,150,30,Extra,21.695000000000007,4.7259099652871095
Individual_W4,4,200,25,150,35,Extra,22.223333333333336,4.807922859429239
Individual_W4,4,200,25,100,10,Extra,13.328333333333337,3.186996583340218
Individual_W4,4,200,25,150,15,Extra,22.446666666666665,6.525462095174222
