model,worker_id,trained_comp,trained_vel,test_comp,test_vel,env_type,mean_reward,std_reward
Individual_W0,0,200,5,200,35,Intra,31.15666666666667,5.662916406077547
Individual_W0,0,200,5,100,25,Extra,13.356666666666667,2.810893491796198
Individual_W0,0,200,5,100,30,Extra,13.985000000000001,3.2809843543262036
Individual_W0,0,200,5,150,25,Extra,21.82166666666667,4.352349620862532
Individual_W0,0,200,5,150,30,Extra,22.133333333333336,3.4217523126154075
Individual_W0,0,200,5,150,35,Extra,23.18666666666667,4.422196538172203
Individual_W0,0,200,5,100,10,Extra,14.068333333333333,2.484903865790833
Individual_W0,0,200,5,150,15,Extra,21.863333333333333,3.5697556716889687
Individual_W1,1,200,10,200,5,Seen,29.555000000000007,5.525174959522398
Individual_W1,1,200,10,200,10,Seen,31.37833333333334,8.070292057223762
Individual_W1,1,200,10,200,15,Seen,31.448333333333338,6.092789226253898
Individual_W1,1,200,10,200,20,Seen,30.92666666666667,4.532415348231986
Individual_W1,1,200,10,200,25,Seen,30.959999999999997,6.89799971006088
Individual_W1,1,200,10,200,7,Intra,31.203333333333337,7.246078632995612
Individual_W1,1,200,10,200,12,Intra,28.198333333333334,4.72979004701994
Individual_W1,1,200,10,200,17,Intra,28.64166666666667,5.653038760014142
Individual_W1,1,200,10,200,25,Intra,29.58166666666667,6.109016332893171
Individual_W1,1,200,10,200,30,Intra,31.19333333333334,7.483567925053457
Individual_W1,1,200,10,200,35,Intra,29.01666666666667,5.492803372494677
Individual_W1,1,200,10,100,25,Extra,14.278333333333332,2.9138085996776724
Individual_W1,1,200,10,100,30,Extra,14.708333333333334,2.878283149533571
Individual_W1,1,200,10,150,25,Extra,23.57166666666667,6.1264002934476585
Individual_W1,1,200,10,150,30,Extra,21.483333333333338,5.703527173795371
Individual_W1,1,200,10,150,35,Extra,21.513333333333335,5.175759740259288
Individual_W1,1,200,10,100,10,Extra,14.573333333333334,3.0903811343514827
Individual_W1,1,200,10,150,15,Extra,20.509999999999998,4.654198821136316
Individual_W2,2,200,15,200,5,Seen,30.898333333333333,5.367673042286471
Individual_W2,2,200,15,200,10,Seen,27.810000000000006,4.096978561493011
Individual_W2,2,200,15,200,15,Seen,29.506666666666668,5.994118413541358
Individual_W2,2,200,15,200,20,Seen,29.470000000000002,6.136877599126993
Individual_W2,2,200,15,200,25,Seen,30.14166666666667,4.094184561328694
Individual_W2,2,200,15,200,7,Intra,31.09,4.891257507022095
Individual_W2,2,200,15,200,12,Intra,30.17666666666667,6.548673317720332
Individual_W2,2,200,15,200,17,Intra,29.79666666666667,5.203907719738653
Individual_W2,2,200,15,200,25,Intra,31.003333333333334,5.5000898982552
Individual_W2,2,200,15,200,30,Intra,30.21833333333333,6.222934507841851
Individual_W2,2,200,15,200,35,Intra,30.01166666666667,5.191670947028733
Individual_W2,2,200,15,100,25,Extra,14.740000000000002,4.31922832614037
Individual_W2,2,200,15,100,30,Extra,13.169999999999998,2.994149851516008
Individual_W2,2,200,15,150,25,Extra,21.938333333333336,4.9706921606105885
Individual_W2,2,200,15,150,30,Extra,21.983333333333338,3.7535390707378484
Individual_W2,2,200,15,150,35,Extra,23.333333333333332,5.113305084667733
Individual_W2,2,200,15,100,10,Extra,13.42666666666667,2.9575534183209986
Individual_W2,2,200,15,150,15,Extra,22.26666666666667,4.435995441336201
Individual_W3,3,200,20,200,5,Seen,49.58166666666667,0.6921564530910307
Individual_W3,3,200,20,200,10,Seen,49.59333333333334,0.663291455964538
Individual_W3,3,200,20,200,15,Seen,49.65499999999999,0.39122670324676545
Individual_W3,3,200,20,200,20,Seen,49.71666666666667,0.3601697130829046
Individual_W3,3,200,20,200,25,Seen,49.550000000000004,0.6466580755443053
Individual_W3,3,200,20,200,7,Intra,49.44833333333334,1.06704290239688
Individual_W3,3,200,20,200,12,Intra,49.643333333333324,0.44883800591700723
Individual_W3,3,200,20,200,17,Intra,49.681666666666665,0.31157752735965355
Individual_W3,3,200,20,200,25,Intra,49.71000000000001,0.3259345537578575
Individual_W3,3,200,20,200,30,Intra,49.70500000000001,0.4660740284547073
Individual_W3,3,200,20,200,35,Intra,49.72500000000001,0.27378519560657844
Individual_W3,3,200,20,100,25,Extra,49.678333333333335,0.4166699999866687
Individual_W3,3,200,20,100,30,Extra,49.654999999999994,0.3688608590421774
Individual_W3,3,200,20,150,25,Extra,49.64833333333333,0.4227850780505637
Individual_W3,3,200,20,150,30,Extra,49.696666666666665,0.29606680927715573
Individual_W3,3,200,20,150,35,Extra,49.79166666666666,0.2476837140835525
Individual_W3,3,200,20,100,10,Extra,49.243333333333325,1.8186411288529547
Individual_W3,3,200,20,150,15,Extra,49.616666666666674,0.6182412330330471
Individual_W4,4,200,25,200,5,Seen,32.693333333333335,7.144481942186028
Individual_W4,4,200,25,200,10,Seen,29.51,4.843163566650762
Individual_W4,4,200,25,200,15,Seen,31.305,8.490802376689732
Individual_W4,4,200,25,200,20,Seen,30.220000000000002,5.145590345140197
Individual_W4,4,200,25,200,25,Seen,30.591666666666665,6.5979426507224375
Individual_W4,4,200,25,200,7,Intra,30.29666666666667,5.456295039269372
Individual_W4,4,200,25,200,12,Intra,31.289999999999996,6.923840456471153
Individual_W4,4,200,25,200,17,Intra,28.65166666666666,5.675201660636288
Individual_W4,4,200,25,200,25,Intra,29.998333333333335,6.444112084341456
Individual_W4,4,200,25,200,30,Intra,30.526666666666667,5.8031131491831385
Individual_W4,4,200,25,200,35,Intra,29.321666666666665,8.12685551462283
Individual_W4,4,200,25,100,25,Extra,14.47166666666667,2.66156856425346
Individual_W4,4,200,25,100,30,Extra,14.248333333333335,3.2674782155186426
Individual_W4,4,200,25,150,25,Extra,23.428333333333335,5.029855586616997
Individual_W4,4,200,25,150,30,Extra,21.45,4.857519943345576
Individual_W4,4,200,25,150,35,Extra,22.118333333333336,2.83864648889024
Individual_W4,4,200,25,100,10,Extra,13.344999999999997,2.7900224013437604
Individual_W4,4,200,25,150,15,Extra,22.715000000000007,4.430653638761065
