episode,step,action,distribution,available_computation_units,remain_epochs,mec_comp_units_sum,mec_comp_units_nonzero,mec_proc_times_sum,mec_proc_times_nonzero,queue_comp_units,queue_proc_times,local_success,offload_success,ctx_vel_sum,ctx_vel_nonzero,ctx_comp_sum,ctx_comp_nonzero,reward,env_max_comp_units,env_agent_velocities
0,0,1,"[0.0, 1.0, 0.0]",1.0,1.0,0.0,0,0.0,0,0.9,0.1,0,0,0.4000000059604645,1,1.0,1,1.165,130,58
0,1,1,"[0.0, 1.0, 0.0]",1.0,0.99,0.0,0,0.0,0,0.7846153846153846,0.8,0,1,0.4000000059604645,1,1.0,1,0.0,130,58
0,2,1,"[0.0, 1.0, 0.0]",1.0,0.98,0.0,0,0.0,0,1.1076923076923078,0.6,0,1,0.4000000059604645,1,1.0,1,-0.1,130,58
0,3,1,"[0.0, 1.0, 0.0]",1.0,0.97,0.0,0,0.0,0,1.5153846153846153,0.5,0,0,0.4000000059604645,1,1.0,1,0.0,130,58
0,4,1,"[0.0, 1.0, 0.0]",1.0,0.96,0.0,0,0.0,0,1.1538461538461537,0.3,0,1,0.4000000059604645,1,1.0,1,-0.1,130,58
0,5,1,"[0.0, 1.0, 0.0]",1.0,0.95,0.0,0,0.0,0,0.36923076923076925,1.0,0,0,0.4000000059604645,1,1.0,1,0.0,130,58
0,6,1,"[0.0, 1.0, 0.0]",1.0,0.94,0.0,0,0.0,0,1.0846153846153845,0.3,0,1,0.4000000059604645,1,1.0,1,0.0,130,58
0,7,1,"[0.0, 1.0, 0.0]",1.0,0.93,0.0,0,0.0,0,0.6846153846153846,0.3,0,1,0.4000000059604645,1,1.0,1,1.945,130,58
0,8,1,"[0.0, 1.0, 0.0]",1.0,0.92,0.0,0,0.0,0,0.19230769230769232,0.5,0,1,0.4000000059604645,1,1.0,1,2.375,130,58
0,9,1,"[0.0, 1.0, 0.0]",1.0,0.91,0.0,0,0.0,0,1.0846153846153845,0.3,0,1,0.4000000059604645,1,1.0,1,0.875,130,58
0,10,1,"[0.0, 1.0, 0.0]",1.0,0.9,0.0,0,0.0,0,1.0153846153846153,0.8,0,1,0.4000000059604645,1,1.0,1,0.0,130,58
0,11,1,"[0.0, 1.0, 0.0]",1.0,0.89,0.0,0,0.0,0,1.1615384615384616,1.0,0,1,0.4000000059604645,1,1.0,1,1.295,130,58
0,12,1,"[0.0, 1.0, 0.0]",1.0,0.88,0.0,0,0.0,0,0.9461538461538461,1.0,0,0,0.4000000059604645,1,1.0,1,0.125,130,58
0,13,1,"[5.846959881349229e-39, 1.0, 7.973001503632055e-38]",1.0,0.87,0.0,0,0.0,0,1.3307692307692307,0.7,0,0,0.4000000059604645,1,1.0,1,-0.1,130,58
0,14,1,"[1.1670147308539853e-16, 1.0, 9.949968626798977e-11]",1.0,0.86,0.0,0,0.0,0,1.0307692307692307,0.9,0,0,0.4000000059604645,1,1.0,1,0.33,130,58
0,15,1,"[1.0868067326238624e-16, 1.0, 1.1538842104030778e-10]",1.0,0.85,0.0,0,0.0,0,0.23076923076923078,0.6,0,0,0.4000000059604645,1,1.0,1,-0.1,130,58
0,16,2,"[9.487021834786447e-09, 0.001614353503100574, 0.9983856678009033]",1.0,0.84,0.0,0,0.0,0,1.2615384615384615,0.9,0,0,0.4000000059604645,1,1.0,1,-0.05,130,58
0,17,1,"[1.8415262242555713e-17, 1.0, 1.6959680188000092e-11]",1.0,0.83,0.0,0,0.0,0,0.16153846153846155,1.0,0,0,0.4000000059604645,1,1.0,1,1.18,130,58
0,18,2,"[1.1278610934084554e-08, 0.5499861240386963, 0.4500139653682709]",1.0,0.82,0.0,0,0.0,0,0.9461538461538461,0.6,0,0,0.4000000059604645,1,1.0,1,-0.05,130,58
0,19,1,"[1.6620458342941902e-09, 0.953923761844635, 0.0460762195289135]",1.0,0.81,0.0,0,0.0,0,0.8461538461538461,0.1,0,0,0.4000000059604645,1,1.0,1,-0.1,130,58
0,20,1,"[7.44558107202087e-17, 1.0, 9.06800329270041e-11]",1.0,0.8,0.0,0,0.0,0,0.16923076923076924,0.3,0,0,0.4000000059604645,1,1.0,1,-0.1,130,58
0,21,2,"[1.1993336990201442e-08, 0.004392584785819054, 0.9956074357032776]",1.0,0.79,0.0,0,0.0,0,0.9769230769230769,0.6,0,0,0.4000000059604645,1,1.0,1,-0.05,130,58
0,22,1,"[2.779759969946906e-17, 1.0, 2.4885480828795714e-11]",1.0,0.78,0.0,0,0.0,0,0.27692307692307694,0.3,0,0,0.4000000059604645,1,1.0,1,-0.1,130,58
0,23,2,"[8.683249674845683e-09, 0.00017101735284086317, 0.9998289346694946]",1.0,0.77,0.0,0,0.0,0,1.3692307692307693,0.9,0,0,0.4000000059604645,1,1.0,1,-0.05,130,58
0,24,2,"[6.0122107292670535e-09, 0.8081093430519104, 0.19189071655273438]",1.0,0.76,0.0,0,0.0,0,1.123076923076923,0.5,0,0,0.4000000059604645,1,1.0,1,-0.05,130,58
0,25,1,"[2.3860306566365723e-14, 0.9999998807907104, 8.29094091159277e-08]",1.0,0.75,0.0,0,0.0,0,0.26153846153846155,0.8,0,0,0.4000000059604645,1,1.0,1,-0.1,130,58
0,26,1,"[6.921181293015333e-13, 0.9999960660934448, 3.984039722126909e-06]",1.0,0.74,0.0,0,0.0,0,0.038461538461538464,0.5,0,0,0.4000000059604645,1,1.0,1,-0.1,130,58
0,27,1,"[1.0934386729388734e-09, 0.975073516368866, 0.024926505982875824]",1.0,0.73,0.0,0,0.0,0,0.43846153846153846,0.7,0,0,0.4000000059604645,1,1.0,1,-0.1,130,58
0,28,2,"[1.4980892970584136e-08, 0.03072548098862171, 0.9692745804786682]",1.0,0.72,0.0,0,0.0,0,0.9461538461538461,0.8,0,0,0.4000000059604645,1,1.0,1,-0.05,130,58
0,29,1,"[1.4326746440671695e-13, 0.9999992847442627, 6.869157687106053e-07]",1.0,0.71,0.0,0,0.0,0,0.4307692307692308,0.1,0,0,0.4000000059604645,1,1.0,1,-0.1,130,58
0,30,2,"[1.797571158590472e-08, 0.08427229523658752, 0.9157277345657349]",1.0,0.7,0.0,0,0.0,0,0.7615384615384615,0.5,0,0,0.4000000059604645,1,1.0,1,-0.05,130,58
0,31,2,"[6.915260808426638e-09, 1.4837079106655437e-05, 0.9999850988388062]",1.0,0.69,0.0,0,0.0,0,1.5153846153846153,0.8,0,0,0.4000000059604645,1,1.0,1,-0.05,130,58
0,32,2,"[1.6353713050420993e-08, 0.019428439438343048, 0.9805715084075928]",1.0,0.68,0.0,0,0.0,0,1.4076923076923078,0.8,0,0,0.4000000059604645,1,1.0,1,-0.05,130,58
0,33,1,"[7.084406885056127e-17, 1.0, 6.488995452080815e-11]",1.0,0.67,0.0,0,0.0,0,0.13076923076923078,0.4,0,0,0.4000000059604645,1,1.0,1,-0.1,130,58
0,34,1,"[4.7597752128591964e-11, 0.9995238780975342, 0.0004760968149639666]",1.0,0.66,0.0,0,0.0,0,0.046153846153846156,0.7,0,0,0.4000000059604645,1,1.0,1,0.0,130,58
0,35,1,"[0.0, 1.0, 0.0]",1.0,0.65,0.0,0,0.0,0,1.5076923076923077,0.6,0,1,0.4000000059604645,1,1.0,1,-0.1,130,58
0,36,1,"[2.772263113642898e-24, 1.0, 5.650284648711908e-20]",1.0,0.64,0.0,0,0.0,0,0.3,0.8,0,0,0.4000000059604645,1,1.0,1,-0.1,130,58
0,37,1,"[1.2726542130520827e-14, 1.0, 1.3386682873317568e-08]",1.0,0.63,0.0,0,0.0,0,0.2153846153846154,0.6,0,0,0.4000000059604645,1,1.0,1,-0.1,130,58
0,38,2,"[1.578279551495143e-08, 0.008904857560992241, 0.9910950660705566]",1.0,0.62,0.0,0,0.0,0,0.7538461538461538,0.8,0,0,0.4000000059604645,1,1.0,1,-0.05,130,58
