episode,step,action,distribution,available_computation_units,remain_epochs,mec_comp_units_sum,mec_comp_units_nonzero,mec_proc_times_sum,mec_proc_times_nonzero,queue_comp_units,queue_proc_times,local_success,offload_success,ctx_vel_sum,ctx_vel_nonzero,ctx_comp_sum,ctx_comp_nonzero,reward,env_max_comp_units,env_agent_velocities
0,0,2,"[0.290438711643219, 0.41019558906555176, 0.299365758895874]",1.0,1.0,0.0,0,0.0,0,0.66,0.42,0,0,0.0,0,1.0,1,-0.25,200,5
0,1,0,"[0.24879753589630127, 0.5177630186080933, 0.23343941569328308]",1.0,0.99,0.0,0,0.0,0,0.4,0.5,0,0,0.0,0,1.0,1,0.0,200,5
0,2,1,"[0.2602695822715759, 0.5737236738204956, 0.16600675880908966]",0.6,0.98,0.4,1,0.48,1,0.845,0.42,1,0,0.0,0,1.0,1,0.0,200,5
0,3,1,"[0.29857343435287476, 0.5763569474220276, 0.12506955862045288]",0.6,0.97,0.4,1,0.46,1,0.225,0.5,1,1,0.0,0,1.0,1,0.0,200,5
0,4,1,"[0.3165479004383087, 0.5729734301567078, 0.11047873646020889]",0.6,0.96,0.4,1,0.44,1,0.915,0.08,1,1,0.0,0,1.0,1,0.0,200,5
0,5,1,"[0.3252444863319397, 0.5696223974227905, 0.1051330491900444]",0.6,0.95,0.4,1,0.42,1,0.065,0.64,1,1,0.0,0,1.0,1,0.0,200,5
0,6,1,"[0.33046895265579224, 0.5719180107116699, 0.09761299192905426]",0.6,0.94,0.4,1,0.4,1,0.86,1.0,1,1,0.0,0,1.0,1,0.0,200,5
0,7,1,"[0.33395645022392273, 0.5688983201980591, 0.09714524447917938]",0.6,0.93,0.4,1,0.38,1,0.895,0.8,1,1,0.0,0,1.0,1,9.05,200,5
0,8,1,"[0.3339572250843048, 0.5640953779220581, 0.10194730758666992]",0.6,0.92,0.4,1,0.36,1,0.195,0.8,1,1,0.0,0,1.0,1,0.0,200,5
0,9,1,"[0.33224573731422424, 0.561314046382904, 0.10644027590751648]",0.6,0.91,0.4,1,0.34,1,0.95,0.04,1,1,0.0,0,1.0,1,0.0,200,5
